SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
BARX2	11	5.612699999999999e-07	2.670863e-05	107579	2
BATF2	11	1.1595999999999999e-07	0.0	102370	0
BBOX1	11	8.4626e-07	0.00018827130000000002	109175	20
BBS1	11	1.9446999999999998e-06	0.00014129035	111609	15
BCL9L	11	2.2059e-06	4.5318359999999993e-05	106279	4
BCO2	11	1.6262e-06	0.00039614512000000004	111288	44
BDNF	11	8.9285e-07	9.13275e-06	109037	0
BEST1	11	8.528100000000001e-07	9.675644e-05	110266	10
BET1L	11	3.2684e-07	0.0	107779	0
BIRC2	11	1.4231e-06	0.000210631	111176	23
BIRC3	11	1.158e-06	3.604393e-05	109779	3
BLID	11	0.0	0.0	111713	0
BRMS1	11	9.5877e-07	6.157068e-05	103870	6
BRSK2	11	1.7587e-06	0.0	101550	0
BSCL2	11	1.5321000000000001e-06	5.1692650000000004e-05	107217	5
BSX	11	2.9896e-07	0.00109443	104424	114
BTBD10	11	1.7977000000000002e-06	7.085785e-05	110272	7
BTBD18	11	1.2886e-06	0.0	87315	0
BTG4	11	4.4427e-07	2.107955e-05	108517	2
BUD13	11	1.6118e-06	0.00016739596999999998	109775	18
C11orf1	11	5.7652e-07	0.00026004577	108741	28
C11orf16	11	8.219400000000001e-07	0.00031428197	110056	34
C11orf21	11	3.6149e-07	1.67673e-05	79722	1
C11orf24	11	2.9208e-07	3.555815e-05	112547	4
C11orf30	11	2.9768e-06	8.82363e-06	110470	0
C11orf31	11	1.5642999999999998e-07	0.00011830443000000001	91779	10
C11orf35	11	1.3641e-06	0.00046288985	102469	47
C11orf40	11	2.5226e-07	0.05934683802	106167	6300
C11orf42	11	9.2006e-07	7.129089e-05	108127	7
C11orf45	11	1.7381e-07	8.9886e-06	108401	0
C11orf48	11	5.7345e-07	3.574913e-05	107475	3
C11orf49	11	1.3034999999999999e-06	0.00015192862	109875	16
C11orf52	11	3.1611e-07	5.2757259999999994e-05	112422	5
C11orf53	11	3.2538e-07	2.70485e-05	111404	3
C11orf54	11	6.0911e-07	0.00035257778	108714	38
C11orf57	11	5.2725e-07	1.765621e-05	110421	1
C11orf58	11	6.1059e-07	1.772839e-05	112254	1
C11orf63	11	1.84e-06	0.00030784949	110310	33
C11orf65	11	7.3782e-07	0.00174150146	110230	191
C11orf68	11	3.1984000000000004e-07	1.784773e-05	108933	1
C11orf70	11	9.340899999999999e-07	0.00011704614	107174	12
C11orf71	11	1.2517e-07	4.56791e-05	108605	4
C11orf72	11	0.0	0.0	109667	0
C11orf73	11	5.381300000000001e-07	1.7757979999999997e-05	106625	1
C11orf74	11	3.5501999999999996e-07	0.00013318169	111499	14
C11orf80	11	1.3002e-06	7.989049e-05	103593	8
C11orf82	11	1.5377000000000001e-06	0.00029641925	111596	33
C11orf83	11	1.0357000000000001e-07	0.0	109495	0
C11orf84	11	6.9602e-07	0.0	108823	0
C11orf85	11	5.9407e-07	0.00019356889	107616	20
C11orf87	11	1.6444000000000004e-07	0.0	110178	0
C11orf88	11	4.8565e-07	7.066895000000001e-05	109858	7
C11orf89	11	0.0	0.0	108732	0
C11orf94	11	1.2703e-07	1.54088e-05	107141	1
C1QTNF4	11	3.5152e-07	1.0280899999999998e-05	97539	1
C1QTNF5	11	2.5528000000000005e-07	0.0	109272	0
C2CD2L	11	1.5733e-06	4.4233630000000005e-05	109795	4
C2CD3	11	4.7862e-06	0.0009855312300000002	111061	109
CABP2	11	6.9946e-07	0.0011089795	107623	119
CABP4	11	1.1284999999999999e-06	0.00021514052000000004	107269	23
CADM1	11	1.0958e-06	8.84095e-06	109833	0
CALCA	11	1.9436e-07	1.75812e-05	113444	1
CALCB	11	2.0252e-07	8.8372e-06	112864	0
CAPN1	11	2.573e-06	7.181275e-05	105021	7
CAPN5	11	1.8975999999999998e-06	0.00038178796000000004	109059	41
CAPRIN1	11	2.4491e-06	7.139052e-05	110305	7
CARD16	11	2.9451e-07	8.801110000000002e-06	112982	0
CARD17	11	3.1712e-07	0.00030190830000000003	112320	33
CARD18	11	2.2427e-07	1.7761400000000002e-05	111342	1
CARNS1	11	1.2789e-06	0.000129159	101251	13
CARS	11	2.1584e-06	5.7715519999999995e-05	110810	6
CASP1	11	8.6836e-07	6.202191e-05	110001	6
CASP4	11	9.798899999999999e-07	0.00060937986	111364	67
CASP5	11	1.1674e-06	0.0025411611399999996	109492	278
CAT	11	1.2959e-06	7.071813e-05	111574	7
CATSPER1	11	1.4844e-06	0.0002284993	108284	24
CBL	11	2.6832e-06	6.162024e-05	112051	6
CCDC15	11	2.2099000000000002e-06	0.00037491574	101895	38
CCDC153	11	8.092699999999999e-07	0.0005218036	106237	55
CCDC34	11	7.5092e-07	7.629143e-05	109240	8
CCDC67	11	1.9074e-06	0.00072680096	102469	74
CCDC73	11	2.041e-06	0.00018245997	106972	19
CCDC81	11	2.2637e-06	0.00030302918	107752	32
CCDC82	11	1.5297e-06	9.857818999999999e-05	107943	10
CCDC83	11	1.0655e-06	0.0001524869	108843	16
CCDC84	11	1.2679e-06	0.0002077338	109700	22
CCDC85B	11	1.8019000000000003e-07	0.0	105953	0
CCDC86	11	8.998200000000002e-07	0.00058993597	103849	61
CCDC87	11	9.348e-07	0.00255208459	108251	276
CCDC88B	11	3.8914e-06	0.00039169241	101069	39
CCDC89	11	5.269300000000001e-07	0.00027310612	112757	30
CCDC90B	11	7.1465e-07	2.690009e-05	106270	2
CCKBR	11	1.3990999999999999e-06	7.965901e-05	109926	8
CCND1	11	4.9349e-07	8.82472e-06	106916	0
CCS	11	7.669499999999999e-07	0.00017944984000000001	107625	19
CD151	11	8.338e-07	9.77565e-05	105016	10
CD248	11	8.97e-07	4.4420190000000005e-05	104843	4
CD3D	11	5.5443e-07	0.0001054917	107646	11
CD3E	11	8.742299999999999e-07	8.801651e-05	111535	9
CD3G	11	7.006999999999999e-07	0.00012111657	109951	13
CD44	11	2.0625e-06	0.00025551017000000005	109230	27
CD5	11	1.3922e-06	0.00017048263	104303	17
CD59	11	1.2342e-07	0.0	111084	0
CD6	11	1.3529e-06	0.00011426825	104864	11
CD81	11	5.4169e-07	0.0	109370	0
CD82	11	9.943700000000002e-07	0.00012377438999999998	111469	13
CDC42BPG	11	3.9838e-06	0.0003193044	106487	34
CDC42EP2	11	1.1816e-07	8.81694e-06	111836	0
CDCA5	11	4.37e-07	5.5962659999999996e-05	109037	6
CDHR5	11	1.469e-06	0.00024797014	102296	25
CDK2AP2	11	2.1686e-07	0.0	107952	0
CDKN1C	11	2.4344e-07	0.0	75698	0
CDON	11	3.2701e-06	0.00055553876	111460	61
CELF1	11	1.3515e-06	0.0	110928	0
CEND1	11	1.7111e-07	0.0	99541	0
CEP164	11	4.3360000000000005e-06	0.0019957664	109134	217
CEP57	11	1.8021e-06	5.293045e-05	110109	5
CFL1	11	2.788e-07	1.10125e-05	108627	1
CHEK1	11	1.2862e-06	0.00012315702	108908	13
CHID1	11	1.2947999999999999e-06	0.00016721486	109101	18
CHKA	11	1.3005e-06	3.533084e-05	109188	3
CHORDC1	11	1.0377e-06	1.778255e-05	106678	1
CHRDL2	11	1.0073999999999999e-06	8.910509e-05	108528	9
CHRM1	11	7.5609e-07	0.0	112379	0
CHRM4	11	5.874800000000001e-07	0.0	104408	0
CHRNA10	11	9.749e-07	0.0001361564	103098	14
CHST1	11	8.447399999999999e-07	1.76308e-05	109828	1
CKAP5	11	5.7033e-06	8.021519e-05	111225	8
CLCF1	11	4.8597e-07	0.0	111485	0
CLDN25	11	3.5126999999999994e-07	7.081793000000001e-05	111508	7
CLMP	11	1.4386e-06	0.0001440999	110435	15
CLNS1A	11	6.225899999999999e-07	2.6801059999999997e-05	104965	2
CLP1	11	1.2758e-06	4.397481e-05	110922	4
CLPB	11	2.068e-06	0.000149606	110826	16
CNGA4	11	1.2572e-06	0.00084704817	111405	94
CNIH2	11	4.1265e-07	0.0	107852	0
CNTF	11	3.8399e-07	4.508395000000001e-05	109135	4
CNTN5	11	2.8444e-06	0.00012431153	107154	13
COA4	11	1.2854e-07	0.0	111789	0
COLCA1	11	0.0	0.0	89416	0
COLCA2	11	1.9297999999999997e-07	0.0	89416	0
COMMD9	11	3.9136e-07	8.80716e-06	103227	0
COPB1	11	2.7902999999999998e-06	0.00035684594	109252	38
CORO1B	11	1.2515e-06	3.634574e-05	105396	3
COX8A	11	6.2124e-08	0.0	103461	0
CPSF7	11	1.5711e-06	0.0	109410	0
CPT1A	11	2.7787e-06	7.930761e-05	110884	8
CREB3L1	11	1.0722e-06	9.08727e-06	97106	0
CREBZF	11	3.9271000000000003e-07	8.94071e-06	108852	0
CRTAM	11	9.3006e-07	0.00012400453	111481	13
CRY2	11	1.8340000000000001e-06	4.5790150000000004e-05	108413	4
CRYAB	11	2.2986e-07	6.21681e-05	108012	6
CSNK2A3	11	1.2241e-06	0.00028141624	112447	31
CSRP3	11	5.0442e-07	8.801633e-05	113408	9
CST6	11	2.4995e-07	0.0	97664	0
CSTF3	11	2.8707999999999997e-06	6.258871999999999e-05	105009	6
CTD-3074O7.11	11	1.985e-06	0.00015740275	111546	17
CTNND1	11	2.7727999999999995e-06	4.5098509999999996e-05	107389	4
CTR9	11	3.6108e-06	1.761976e-05	109795	1
CTSC	11	1.0419e-06	0.00015138716999999998	109047	16
CTSD	11	8.8541e-07	3.547358e-05	110361	3
CTSF	11	1.2122e-06	7.049026e-05	107525	7
CTSW	11	8.307899999999999e-07	7.03939e-05	110558	7
CTTN	11	2.0330000000000003e-06	3.822448e-05	107625	4
CUL5	11	2.8829000000000004e-06	9.07836e-06	105911	0
CWC15	11	6.5077e-07	0.0	96328	0
CWF19L2	11	1.9111000000000002e-06	0.00013768743999999997	100145	13
CXCR5	11	3.6693000000000007e-07	9.43556e-06	107663	1
CYB561A3	11	4.9799e-07	8.791669999999999e-06	111281	0
CYB5R2	11	6.501100000000001e-07	0.00011641071000000001	110346	12
CYP2R1	11	1.3358000000000002e-06	0.00012486154	108578	13
DAGLA	11	2.1304e-06	1.7715150000000003e-05	110304	1
DAK	11	1.1416e-06	0.00017039056	109790	18
DBX1	11	5.2894e-07	3.694245e-05	103119	3
DCDC1	11	8.6977e-07	0.00010008779000000001	107941	10
DCHS1	11	6.369299999999999e-06	2.044113e-05	108041	2
DCPS	11	8.355e-07	4.409156e-05	110530	4
DCUN1D5	11	6.468399999999999e-07	0.0	106939	0
DDB1	11	2.9973e-06	5.287647e-05	111152	5
DDB2	11	1.3841999999999998e-06	0.00011477659	112501	12
DDI1	11	9.103600000000001e-07	0.00012319355	112252	13
DDX10	11	2.2586000000000003e-06	0.00029432062999999996	110395	32
DDX25	11	1.8663999999999998e-06	0.00030376357	103911	31
DDX6	11	1.5561000000000002e-06	0.0	106462	0
DEAF1	11	1.3441e-06	8.821644e-05	106965	9
DEFB108B	11	4.2237e-08	2.84758e-05	107239	3
DENND5A	11	3.4855e-06	9.726372999999999e-05	111772	10
DEPDC7	11	1.5725e-06	0.00034159953	105884	36
DGAT2	11	1.3601e-06	0.0009706177499999999	108028	104
DGKZ	11	4.0415e-06	6.972389e-05	103601	7
DHCR7	11	9.417499999999999e-07	0.007819537440000001	109022	852
DIXDC1	11	2.4305000000000003e-06	0.0002905185	105237	30
DKK3	11	1.0083e-06	3.5342620000000004e-05	108587	3
DLAT	11	1.3492e-06	0.00010568041	110592	11
DLG2	11	3.7231999999999998e-06	4.4234949999999996e-05	107568	4
DNAJB13	11	1.0057e-06	6.230411e-05	108168	6
DNAJC24	11	3.3094e-07	2.652364e-05	107438	2
DNAJC4	11	7.215600000000001e-07	0.0001158752	105491	12
DNHD1	11	1.2089e-05	0.0037774352799999997	88538	334
DPAGT1	11	6.9393e-07	3.520324e-05	110612	3
DPF2	11	2.0242e-06	8.86352e-06	111725	0
DPP3	11	2.0372e-06	0.00026474582	109864	29
DRAP1	11	4.1333e-07	0.0	108933	0
DRD2	11	1.0186e-06	8.842050000000001e-06	110912	0
DRD4	11	3.7838000000000003e-07	6.215507e-05	97038	6
DSCAML1	11	4.4405e-06	7.157073e-05	107907	7
DTX4	11	1.2789e-06	6.208261e-05	108117	6
DUSP8	11	5.3797e-07	2.14348e-05	102306	2
DYNC2H1	11	1.2654000000000001e-05	0.00110660815	102899	113
E2F8	11	2.1068e-06	2.6438579999999996e-05	111876	2
EED	11	1.3249e-06	1.91124e-05	105325	2
EEF1G	11	1.5883000000000001e-06	0.0	109816	0
EFCAB4A	11	5.642e-07	0.00029432112	100638	29
EFEMP2	11	1.1291e-06	2.649467e-05	108732	2
EHBP1L1	11	3.5419e-06	0.00021714321	104681	22
EHD1	11	8.158800000000001e-07	8.79477e-06	108009	0
EHF	11	1.1872e-06	2.6536999999999997e-05	111795	2
EI24	11	1.2295e-06	0.0	102401	0
EIF1AD	11	3.7629e-07	5.2804359999999996e-05	111766	5
EIF3F	11	7.3837e-07	8.78966e-06	107235	0
EIF3M	11	1.0677e-06	8.82332e-06	109163	0
EIF4G2	11	3.3029e-06	0.0	111532	0
ELF5	11	9.5272e-07	4.4057120000000003e-05	110997	4
ELMOD1	11	8.395200000000001e-07	1.82126e-05	99456	1
ELP4	11	9.801899999999999e-07	8.955082e-05	107928	9
EML3	11	2.5126e-06	0.00014754335	109588	16
ENDOD1	11	7.7334e-07	0.00027572162999999996	110522	30
EPS8L2	11	1.9941e-06	9.562482e-05	102312	9
ESAM	11	7.5908e-07	8.8483e-06	108184	0
ESRRA	11	9.2337e-07	0.0	105683	0
ETS1	11	1.397e-06	8.79554e-06	109742	0
EXPH5	11	3.4856e-06	0.0005911859400000001	111367	65
EXT2	11	2.1558e-06	0.00015868167	112918	17
F2	11	2.0784e-06	7.194222e-05	109291	7
FADD	11	9.2864e-08	0.0	105408	0
FADS1	11	1.2903e-06	3.5352059999999994e-05	108984	3
FADS2	11	1.2652e-06	9.01307e-06	110687	0
FADS3	11	1.1697e-06	6.407898e-05	106019	6
FAM111A	11	6.0122e-08	1.863234e-05	112420	2
FAM111B	11	4.8094e-08	0.0	111466	0
FAM118B	11	1.037e-06	1.770359e-05	112222	1
FAM160A2	11	2.6302e-06	1.7687039999999998e-05	109493	1
FAM168A	11	6.421e-07	0.0	110167	0
FAM180B	11	5.095799999999999e-07	0.0	105861	0
FAM181B	11	1.6864e-07	0.0	96711	0
FAM76B	11	9.2059e-07	3.57103e-05	106403	3
FAM86C1	11	3.6126999999999995e-07	0.00020193731	108377	21
FAM89B	11	1.4487e-07	1.845749e-05	105540	1
FANCF	11	6.911299999999999e-08	0.0	112845	0
FAR1	11	1.3272e-06	1.771057e-05	108271	1
FAT3	11	7.446699999999999e-06	9.911155e-05	110395	10
FAU	11	2.6738000000000006e-07	0.0	106156	0
FBXO3	11	2.0078e-06	2.641094e-05	109497	2
FCHSD2	11	2.5227e-06	8.384673000000001e-05	104855	8
FDX1	11	1.8679000000000002e-07	8.82379e-06	110051	0
FDXACB1	11	1.012e-06	0.00025284493	108799	27
FEN1	11	7.505299999999999e-07	3.524595e-05	110828	3
FERMT3	11	2.0730000000000003e-06	0.00032203846000000003	107367	34
FEZ1	11	1.088e-06	1.828781e-05	110461	2
FGF19	11	1.0901e-07	0.0	103713	0
FGF3	11	3.5327e-07	6.153155e-05	103341	6
FGF4	11	3.3155000000000003e-07	1.809705e-05	109183	1
FIBIN	11	2.2e-07	8.84596e-06	110554	0
FIBP	11	8.2869e-07	9.601378e-05	110065	10
FJX1	11	3.9953000000000003e-07	0.0	93431	0
FKBP2	11	3.0175999999999997e-07	9.25189e-06	107043	0
FLI1	11	1.0614e-06	3.5832259999999996e-05	105422	3
FLRT1	11	5.6604e-07	8.85567e-06	110671	0
FNBP4	11	3.0589e-06	0.0	108369	0
FOLH1	11	1.9672999999999998e-06	0.00017492307	106617	18
FOLR1	11	7.7109e-07	0.00231357608	113619	262
FOLR2	11	4.6876e-07	5.339533e-05	108323	5
FOLR3	11	3.5584000000000004e-07	0.00241453829	110495	266
FOLR4	11	5.783600000000001e-07	0.0012161015	109784	133
FOSL1	11	6.6345e-07	8.791669999999999e-06	105188	0
FOXR1	11	9.532999999999999e-07	9.763925e-05	106149	10
FOXRED1	11	1.624e-06	0.000204038	111250	22
FRMD8	11	1.1363e-06	9.879083000000001e-05	104719	10
FSHB	11	1.8906e-07	8.81554e-06	112909	0
FTH1	11	5.9296e-07	2.6551609999999996e-05	109756	2
FUT4	11	6.9119e-07	0.00019689897	101089	19
FXYD2	11	2.2059999999999998e-07	0.000105029	94879	9
FXYD6	11	3.0943000000000004e-07	8.796929999999999e-06	108524	0
FXYD6-FXYD2	11	4.5196999999999994e-07	8.79538e-06	101056	0
FZD4	11	6.6321e-07	8.866510000000001e-06	110953	0
GAB2	11	2.0014e-06	1.3699400000000001e-05	108463	1
GAL	11	5.0451e-07	1.977094e-05	108228	2
GAL3ST3	11	4.0930999999999995e-07	9.177998999999999e-05	107027	9
GALNT18	11	1.3527000000000002e-06	6.187261e-05	108143	6
GANAB	11	4.0209e-06	4.396069000000001e-05	112345	4
GAS2	11	1.1021e-06	4.413695e-05	111678	4
GDPD4	11	1.2463e-06	0.00028263793999999996	107757	30
GDPD5	11	1.3889e-06	4.0383059999999993e-05	105893	4
GIF	11	9.2715e-07	0.00034347260000000004	112766	38
GLB1L2	11	1.9431e-06	0.00033526932999999995	111149	37
GLB1L3	11	2.1109e-06	0.00032128519	105401	33
GLYAT	11	4.3387e-07	0.00020327944	111486	22
GLYATL1	11	6.3066e-07	0.00074976181	111844	83
GLYATL2	11	3.9073e-07	3.541828e-05	110401	3
GNG3	11	9.6936e-08	0.0	99590	0
GPHA2	11	4.4883000000000003e-07	0.00034445269999999994	109335	37
GPR137	11	1.1626e-06	1.785124e-05	109436	1
GPR152	11	3.5574e-07	7.137997e-05	106443	7
GPR83	11	6.6748e-07	6.163869e-05	109507	6
GRAMD1B	11	2.1708e-06	3.828803e-05	99225	3
GRIA4	11	2.8045e-06	6.171036999999999e-05	110840	6
GRIK4	11	2.0765e-06	5.290036999999999e-05	109885	5
GRM5	11	2.2331e-06	9.05059e-06	106330	0
GSTP1	11	5.339e-07	2.120114e-05	106899	2
GTF2H1	11	1.6966e-06	2.6585809999999996e-05	109705	2
GUCY1A2	11	1.8550999999999998e-06	6.605923e-05	107711	7
GYLTL1B	11	1.6100999999999998e-06	0.00014308546999999998	107897	15
H2AFX	11	1.0413000000000001e-07	8.888889999999998e-06	109498	0
HARBI1	11	9.612200000000001e-07	0.00016753696	112247	18
HBB	11	1.6336999999999999e-07	0.0009060610000000001	113534	102
HBD	11	1.6882999999999998e-07	7.923718000000001e-05	110744	8
HBE1	11	2.1412e-07	8.80669e-06	111873	0
HBG1	11	1.0789000000000001e-07	0.0	108882	0
HBG2	11	1.5315999999999998e-07	0.0	111543	0
HEPACAM	11	8.985200000000001e-07	8.810110000000001e-06	111786	0
HEPHL1	11	3.3423e-06	0.00070121783	107868	75
HEPN1	11	0.0	0.0	111763	0
HINFP	11	1.6050999999999999e-06	2.6435549999999998e-05	112084	2
HIPK3	11	3.0537e-06	6.208267e-05	111101	6
HMBS	11	1.2529000000000001e-06	8.790130000000001e-06	109786	0
HNRNPUL2	11	2.9255e-06	3.704092e-05	109734	4
HPS5	11	2.5771e-06	0.00026543804	112202	29
HPX	11	1.2919999999999999e-06	0.00017707432000000001	111125	19
HRAS	11	4.5381e-07	4.4113549999999994e-05	110630	4
HRASLS2	11	2.3346999999999999e-07	6.15973e-05	112944	6
HRASLS5	11	6.0206e-07	4.3983e-05	110401	4
HSD17B12	11	6.745000000000001e-07	6.27158e-05	110254	6
HSPA8	11	1.2606999999999998e-06	0.0	110770	0
HSPB2	11	6.8015e-07	8.7909e-06	108522	0
HTATIP2	11	5.5645e-07	0.00012493056999999998	109080	13
HTR3A	11	1.2938e-06	7.915847e-05	110274	8
HTR3B	11	1.1278e-06	8.807306e-05	112274	9
HYLS1	11	1.1798000000000001e-06	0.0002813278	108329	30
HYOU1	11	3.0267e-06	1.763576e-05	111166	1
IFITM1	11	7.7859e-08	8.844860000000001e-06	110332	0
IFITM10	11	3.4486999999999994e-07	0.0	109838	0
IFITM2	11	1.1542e-07	1.776299e-05	111047	1
IFITM3	11	1.0081e-07	8.85159e-06	110905	0
IFITM5	11	3.1221e-07	0.0001116947	107811	12
IFT46	11	8.160600000000001e-07	4.401246e-05	111004	4
IGF2	11	2.9081999999999995e-07	0.0011318663000000001	102181	115
IGHMBP2	11	2.8251e-06	0.00061652811	109577	67
IGSF22	11	3.0631999999999997e-06	0.00480140835	108063	518
IGSF9B	11	3.6488e-06	6.602453e-05	103456	6
IL10RA	11	1.0222e-06	1.758443e-05	111784	1
IL18	11	2.4969999999999997e-07	2.7250840000000003e-05	103960	2
IL18BP	11	4.791399999999999e-07	0.00012457913	109825	13
ILK	11	1.9381e-06	0.00010565971000000001	110278	11
IMMP1L	11	6.583400000000001e-07	0.00022393266	110586	24
INCENP	11	2.442e-06	0.00011506222999999999	108498	12
INPPL1	11	2.9008999999999996e-06	5.332754e-05	108608	5
INS	11	2.7046e-07	0.0	99196	0
INS-IGF2	11	4.3603e-07	0.0	102620	0
INSC	11	1.5015000000000002e-06	0.00047915998	109587	52
INTS4	11	3.0389e-06	0.00027359645	109695	30
INTS5	11	2.029e-06	4.4016450000000004e-05	112987	4
IPO7	11	2.8680000000000003e-06	1.805588e-05	108661	1
IRF7	11	8.2473e-07	0.00034183748999999994	103869	35
JAM3	11	8.6155e-07	7.041763e-05	110655	7
JRKL	11	1.0902e-06	6.317274000000001e-05	108423	6
KAT5	11	1.6388999999999999e-06	4.402116e-05	108440	4
KBTBD3	11	1.215e-06	8.130177e-05	110292	8
KBTBD4	11	1.1844e-06	0.00011049061000000001	107799	11
KBTBD4	11	6.8845e-09	0.00011049061000000001	107799	11
KCNA4	11	8.8226e-07	8.838289999999999e-06	111588	0
KCNC1	11	8.6675e-07	0.0	107514	0
