SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
PRDM15	21	3.6717000000000004e-06	0.00017840824	108980	19
PRED62	21	3.593e-08	0.0	107153	0
PRMT2	21	1.1709e-06	6.224191999999999e-05	109271	6
PSMG1	21	7.8861e-07	5.5624840000000006e-05	103162	5
PTTG1IP	21	5.1097e-07	4.45181e-05	111265	4
PWP2	21	2.2226e-06	6.349481e-05	109161	6
RBM11	21	7.2855e-07	3.545238e-05	103767	3
RCAN1	21	4.5829999999999997e-07	1.7584e-05	110516	1
RIPK4	21	1.391e-06	0.00152720041	106499	162
RIPPLY3	21	2.746e-07	0.000134583	110836	14
RRP1	21	1.2981000000000001e-06	8.036123e-05	104830	8
RRP1B	21	2.1156e-06	0.00010573441999999999	109094	11
RSPH1	21	9.034e-07	0.00117819654	112927	133
RUNX1	21	1.1774e-06	3.534512e-05	105554	3
RWDD2B	21	7.615e-07	0.0002551706	109163	27
S100B	21	1.2657999999999999e-07	2.63746e-05	112815	2
SAMSN1	21	1.1083e-06	7.118764e-05	110747	7
SCAF4	21	3.5568999999999998e-06	8.78982e-06	109198	0
SETD4	21	1.2834999999999999e-06	0.00024783737000000003	110111	27
SH3BGR	21	5.007999999999999e-07	2.665886e-05	110670	2
SIK1	21	1.4845e-06	1.7943110000000002e-05	104201	1
SIM2	21	1.4711000000000002e-06	5.4788559999999996e-05	108062	5
SLC19A1	21	7.8876e-07	0.00010418237	99072	10
SLC37A1	21	1.8756e-06	7.92466e-05	111989	8
SLC5A3	21	9.776700000000002e-07	1.7619000000000002e-05	110633	1
SLC5A3	21	9.776700000000002e-07	1.7619000000000002e-05	110633	1
SMIM11	21	1.2937e-07	0.0	111890	0
SOD1	21	2.7434999999999997e-07	1.7645160000000002e-05	112241	1
SON	21	4.4122e-06	9.33951e-06	111657	1
SPATC1L	21	4.8004e-07	8.206635000000001e-05	96605	7
SUMO3	21	1.8304000000000003e-07	0.0	109714	0
SYNJ1	21	4.7982999999999994e-06	0.00013228548	109693	14
TCP10L	21	4.5865e-07	7.043546999999999e-05	112348	7
TFF1	21	1.3282e-07	8.900599999999999e-06	105502	0
TFF2	21	3.7813e-07	5.609607e-05	107990	6
TFF3	21	2.7976999999999997e-07	1.75835e-05	109171	1
TIAM1	21	4.2607e-06	6.185424e-05	111347	6
TMEM50B	21	4.8441e-07	8.80933e-06	110465	0
TMPRSS15	21	2.8019e-06	0.00205723861	111537	229
TMPRSS2	21	1.3156e-06	0.00012370436	109607	13
TMPRSS3	21	1.2492e-06	0.0001588282	110262	17
TPTE	21	1.8081e-06	0.03124234875	112124	3503
TRAPPC10	21	3.3088999999999998e-06	4.4719849999999995e-05	110128	4
TRPM2	21	3.695e-06	0.00262795067	107247	281
TSPEAR	21	1.7717e-06	0.0016917931600000003	111047	187
TTC3	21	5.4611e-06	0.00096944808	108783	105
U2AF1	21	6.8094e-07	0.0	108240	0
UBASH3A	21	1.7031e-06	0.00032022457000000003	110855	35
UBE2G2	21	3.9125e-07	3.522635e-05	111751	3
UMODL1	21	3.3673000000000004e-06	0.015803115109999998	108323	1711
URB1	21	5.5121e-06	0.0003467017	70387	24
USP16	21	1.8646000000000001e-06	0.00018118741000000001	108418	19
USP25	21	3.7598e-06	7.110467e-05	109212	7
WDR4	21	9.728399999999999e-07	9.244229e-05	104113	9
WRB	21	4.2168e-07	5.328933000000001e-05	108462	5
YBEY	21	2.6563000000000003e-07	4.4051859999999995e-05	111891	4
ZBTB21	21	1.6392e-06	1.778673e-05	111249	1
