SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
HIST1H2BI	6	9.6632e-08	1.757994e-05	112455	1
HIST1H2BJ	6	1.0199999999999999e-07	0.0	112198	0
HIST1H2BK	6	9.337300000000001e-08	2.637022e-05	110817	2
HIST1H2BL	6	9.582200000000001e-08	5.273876e-05	110110	5
HIST1H2BM	6	9.662800000000001e-08	3.5358779999999996e-05	108729	3
HIST1H2BN	6	1.0179e-07	8.8008e-06	110590	0
HIST1H2BO	6	9.379300000000001e-08	4.404808e-05	109970	4
HIST1H3A	6	1.1380999999999998e-07	4.396453e-05	111484	4
HIST1H3B	6	1.5266e-07	3.529304e-05	111425	3
HIST1H3C	6	1.9329e-07	0.0	107551	0
HIST1H3D	6	1.5164000000000003e-07	3.5166399999999996e-05	112198	3
HIST1H3E	6	1.9805e-07	7.163965e-05	107627	7
HIST1H3F	6	1.296e-07	8.79322e-06	112562	0
HIST1H3G	6	1.4212e-07	3.552639e-05	112455	3
HIST1H3H	6	1.2e-07	2.639435e-05	108802	2
HIST1H3I	6	1.5654999999999998e-07	1.8081529999999998e-05	109705	1
HIST1H3J	6	1.2315e-07	0.0	109970	0
HIST1H4A	6	5.0084999999999995e-08	0.00017689669999999998	111344	19
HIST1H4B	6	7.8309e-08	0.00014943871	110751	16
HIST1H4C	6	8.533799999999999e-08	4.398202e-05	111478	4
HIST1H4D	6	5.1555e-08	3.520033e-05	111010	3
HIST1H4E	6	4.0772e-08	0.000114282	111111	12
HIST1H4F	6	7.5906e-08	0.0	103851	0
HIST1H4G	6	3.9062e-08	8.81026e-06	112535	0
HIST1H4H	6	1.1436e-07	6.200778e-05	108426	6
HIST1H4I	6	4.9618e-08	8.79353e-06	109666	0
HIST1H4J	6	3.8612e-08	0.0	94743	0
HIST1H4K	6	3.9573e-08	1.2158599999999999e-05	99084	1
HIST1H4L	6	8.3003e-08	0.0	110798	0
HIVEP1	6	4.6288e-06	5.309800999999999e-05	111759	5
HIVEP2	6	4.3235e-06	8.82675e-06	112499	0
HLA-A	6	8.267000000000001e-07	0.180167871	104678	18859
HLA-B	6	8.0426e-07	0.04380104449	98413	4310
HLA-C	6	8.289499999999999e-07	4.659233e-05	105187	4
HLA-DMA	6	5.1863e-07	9.0212e-06	110286	0
HLA-DMB	6	5.953499999999999e-07	7.349882e-05	103664	7
HLA-DOA	6	4.3645e-07	5.4339130000000005e-05	108197	5
HLA-DOB	6	6.223e-07	1.76493e-05	107277	1
HLA-DPA1	6	5.068899999999999e-07	0.00010861593999999999	107233	11
HLA-DPB1	6	7.6678e-07	0.20522623508	106336	21823
HLA-DQA1	6	3.996e-07	4.561060000000001e-05	93362	4
HLA-DQA2	6	3.8265e-07	0.00011736316999999999	110386	12
HLA-DQB1	6	5.640999999999999e-07	0.07461405759999999	87489	6527
HLA-DQB2	6	5.6617e-07	8.164800999999999e-05	98735	8
HLA-DRA	6	6.176e-07	2.709864e-05	109484	2
HLA-DRB1	6	4.6336000000000004e-07	0.0611533527	90097	5509
HLA-DRB5	6	3.7887e-07	2.17753e-05	90044	1
HLA-E	6	8.3413e-07	5.56354e-05	108535	6
HLA-F	6	7.9134e-07	4.474236e-05	107355	4
HLA-G	6	7.594e-07	0.0012938030699999998	109669	141
HMGA1	6	3.375e-07	0.0	100429	0
HMGCLL1	6	9.8259e-07	0.00017048486	107701	18
HMGN3	6	3.1361999999999997e-07	3.528562e-05	109234	3
HMGN4	6	1.3482000000000001e-08	0.0	107968	0
HS3ST5	6	5.165500000000001e-07	1.7600979999999998e-05	112114	1
HSD17B8	6	7.228399999999999e-07	2.88104e-05	105929	3
HSF2	6	1.494e-06	3.541242e-05	109513	3
HSP90AB1	6	1.5154e-06	1.774462e-05	112060	1
HSPA1A	6	2.5244e-07	1.13618e-05	111421	1
HSPA1B	6	2.5690000000000003e-07	9.057639999999999e-06	104240	0
HSPA1L	6	8.8044e-07	9.708597e-05	108924	10
HTR1B	6	4.810499999999999e-07	1.7590620000000002e-05	112757	1
HTR1E	6	3.4330999999999997e-07	1.758211e-05	110812	1
HUS1B	6	0.0	0.0	106053	0
IBTK	6	3.2526e-06	7.161241e-05	106855	7
ICK	6	2.48e-06	4.404607e-05	112940	4
ID4	6	1.0097000000000001e-07	2.649553e-05	103726	2
IER3	6	1.4296e-07	0.0	108398	0
IFNGR1	6	8.0012e-07	2.6396209999999997e-05	109140	2
IGF2R	6	5.916599999999999e-06	0.00010582358	111243	11
IL17A	6	4.7173e-07	6.183270000000001e-05	112727	6
IL17F	6	3.7793e-07	0.00023772667999999997	113179	26
IL20RA	6	8.6677e-07	0.0001410545	110294	15
IL22RA2	6	8.195e-07	0.0005506697099999999	110943	61
IMPG1	6	2.2527e-06	0.00043359769999999994	109946	47
IP6K3	6	6.7878e-07	0.00037613623999999997	110400	41
IPCEF1	6	1.2825e-06	7.959328e-05	110031	8
IRAK1BP1	6	5.8443e-07	0.00013265006	109828	14
IRF4	6	1.2968e-06	0.0	107881	0
ITPR3	6	6.1791e-06	0.00047920545999999997	110038	52
IYD	6	6.386100000000001e-07	4.425073e-05	113257	5
JARID2	6	2.9052999999999995e-06	3.525782e-05	109312	3
KAAG1	6	2.6557e-09	0.0	105141	0
KATNA1	6	1.9401e-06	0.00039674328000000004	110408	43
KCNK16	6	3.9378e-07	8.92698e-06	105686	0
KCNK17	6	5.4058e-07	0.00011384438	107918	12
KCNK5	6	8.299500000000001e-07	2.660264e-05	111850	2
KCNQ5	6	2.9364999999999998e-06	4.440425e-05	110531	4
KCTD20	6	1.0191e-06	3.6423850000000005e-05	111811	4
KDM1B	6	1.953e-06	6.183269000000001e-05	111454	6
KHDC1	6	5.6264e-07	8.893315000000001e-05	112472	10
KHDC1L	6	1.9338e-07	0.0	99269	0
KHDC3L	6	3.0175999999999997e-07	1.761714e-05	112599	1
