SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
FAM120AOS	9	4.5058999999999996e-07	2.1439989999999997e-05	100426	2
FAM122A	9	2.6659e-07	8.790130000000001e-06	107805	0
FAM129B	9	2.7262e-06	0.00014332455	108524	15
FAM154A	9	1.1875e-06	0.0013644568900000001	112593	153
FAM163B	9	8.7835e-08	0.0	91207	0
FAM166A	9	7.347700000000001e-07	0.00088463845	106498	94
FAM166B	9	5.5136e-07	5.564365e-05	108566	6
FAM189A2	9	1.391e-06	9.811726e-05	109798	10
FAM205A	9	1.7501e-06	1.6400999999999998e-05	60668	0
FAM206A	9	5.366300000000001e-07	0.00033476324	110391	36
FAM214B	9	1.0425e-06	3.24005e-05	107141	3
FAM219A	9	5.1451e-07	2.6438270000000002e-05	106734	2
FAM221B	9	8.3745e-07	0.00018563907999999998	104077	19
FAM69B	9	7.013200000000001e-07	5.412563e-05	107467	5
FAM73B	9	1.5794999999999999e-06	0.00016337654	106761	17
FAM78A	9	3.8899e-07	1.772784e-05	107178	1
FANCC	9	1.662e-06	0.00024635023	110260	27
FANCG	9	1.5122e-06	0.00026074112	112611	29
FBP1	9	5.4018e-07	2.6666750000000003e-05	110184	2
FBP2	9	6.951899999999999e-07	6.15414e-05	112182	6
FBXO10	9	2.1047e-06	0.00011678708999999998	107085	12
FBXW2	9	8.2429e-07	0.0	108751	0
FBXW5	9	9.1738e-07	0.00012530986	99769	12
FCN1	9	9.814e-07	0.0005281446700000001	111448	58
FCN2	9	9.521899999999999e-07	0.00055226281	111902	61
FGD3	9	1.4234e-06	9.846114e-05	108765	10
FIBCD1	9	1.0285e-06	0.00039061661	101267	39
FKBP15	9	3.5639e-06	0.00033230065	104124	34
FKTN	9	1.4088999999999998e-06	0.00013231566	112609	14
FLJ00273	9	9.8378e-08	1.13755e-05	112241	1
FNBP1	9	1.7200999999999998e-06	2.7473359999999997e-05	105024	2
FOCAD	9	4.9859e-06	0.00068875405	110493	76
FOXB2	9	3.6638000000000003e-07	5.879842e-05	97792	5
FOXD4	9	2.4513e-07	1.7758479999999998e-05	109973	1
FOXD4L3	9	8.3633e-08	0.0	106756	0
FOXD4L5	9	0.0	0.0	95074	0
FOXD4L6	9	0.0	0.0	100396	0
FOXE1	9	2.2118000000000003e-07	0.0	104137	0
FPGS	9	1.6355e-06	0.00010775317	105139	11
FREM1	9	4.2844e-06	0.00047079601999999997	107339	50
FRMD3	9	1.3284e-06	6.260866999999999e-05	109273	6
FRMPD1	9	3.3505e-06	0.00030934035	112535	34
FRRS1L	9	5.2025e-07	4.39921e-05	111227	4
FSD1L	9	1.2983000000000001e-06	3.2678699999999996e-05	60912	1
FUBP3	9	1.8280000000000001e-06	7.079043000000001e-05	109087	7
FUT7	9	1.1787e-06	3.14623e-05	104578	3
FXN	9	3.6996e-07	8.79229e-06	111659	0
GABBR2	9	2.3903000000000002e-06	9.83187e-06	109595	1
GADD45G	9	2.8079999999999997e-07	9.17768e-06	102076	0
GALNT12	9	9.6569e-07	7.555179e-05	110571	8
GALT	9	1.1567e-06	8.86722e-05	112776	10
GALT	9	8.120100000000001e-07	8.86722e-05	112776	10
GAPVD1	9	4.0447000000000004e-06	0.00012312398	110672	13
GARNL3	9	3.0407e-06	0.00011497798000000001	111424	12
GAS1	9	2.4519000000000004e-07	0.0	102123	0
GBA2	9	2.9122000000000003e-06	0.0001947754	110797	21
GBGT1	9	6.1332e-07	0.07080093711	106488	7539
GCNT1	9	7.2006e-07	7.047868e-05	113300	7
GDA	9	1.64e-06	1.810454e-05	109910	1
GFI1B	9	9.8946e-07	3.536045e-05	111294	3
GKAP1	9	1.3241e-06	2.75483e-05	106613	2
GLDC	9	2.9229e-06	0.00043221608	112360	48
GLE1	9	2.2021e-06	0.00027306067	112134	30
GLIPR2	9	3.4086999999999995e-07	0.00030264147	110900	33
GLIS3	9	2.0727e-06	0.00017700345	109089	19
GLT6D1	9	2.255e-07	1.76602e-05	110992	1
GNA14	9	9.8138e-07	0.00031929407	110233	35
GNAQ	9	1.3736e-06	0.00061529429	106111	65
GNE	9	1.9407e-06	0.00020382276000000001	112477	22
GNG10	9	9.925200000000001e-08	4.517089e-05	107348	4
GOLGA1	9	2.7593e-06	0.00014084591	110406	15
GOLGA2	9	2.9173e-06	7.99741e-05	110297	8
GOLM1	9	1.2571e-06	0.00012645376	111022	14
GPR107	9	1.6198e-06	4.987441e-05	107953	5
GPR144	9	2.3191e-06	0.0002327754	60058	13
GPR21	9	4.6683999999999996e-07	8.79245e-06	111687	0
GPSM1	9	1.5449e-06	5.0186320000000006e-05	95326	4
GRHPR	9	8.913299999999999e-07	0.00010604452	110077	11
GRIN1	9	2.2265e-06	4.680805e-05	102399	4
GRIN3A	9	2.1349e-06	0.00010573355	112450	11
GSN	9	1.8991e-06	0.00027925692000000003	109411	30
GTF3C4	9	1.4238999999999998e-06	2.640567e-05	105005	2
GTF3C5	9	1.6244999999999999e-06	8.883343000000001e-05	104628	9
GVQW1	9	0.0	0.0	102007	0
HABP4	9	1.0993e-06	3.51698e-05	110999	3
HAUS6	9	2.1528e-06	0.00040742678	108444	44
HDHD3	9	5.0114e-07	8.81061e-05	108141	9
HEMGN	9	9.835799999999999e-07	0.00047536762000000005	107892	51
HIATL1	9	1.2308e-06	4.405864000000001e-05	110808	4
HIATL2	9	2.0303e-07	0.0	109154	0
HINT2	9	4.2496e-07	0.00020217518	107233	21
HNRNPK	9	1.6313e-06	0.0	107705	0
HRCT1	9	0.0	0.0	102128	0
HSD17B3	9	7.760200000000001e-07	0.00014072121	112779	15
HSDL2	9	9.053299999999999e-07	5.3765680000000005e-05	107659	5
HSPA5	9	1.1816e-06	3.522292e-05	111554	3
IARS	9	4.1e-06	0.00033619827000000007	110283	37
IDNK	9	4.5494e-07	8.844860000000001e-06	112361	0
IER5L	9	2.9476e-07	0.0	80634	0
IFNA1	9	0.0	0.0	105304	0
IFNA10	9	0.0	0.0	111564	0
IFNA13	9	0.0	0.0	103674	0
IFNA14	9	0.0	0.0	113612	0
IFNA16	9	0.0	0.0	112666	0
IFNA17	9	0.0	0.0	112630	0
IFNA2	9	0.0	0.0	111461	0
IFNA21	9	0.0	0.0	112842	0
IFNA4	9	0.0	0.0	110598	0
IFNA5	9	0.0	0.0	111606	0
IFNA6	9	0.0	0.0	112928	0
IFNA7	9	0.0	0.0	111564	0
IFNA8	9	0.0	0.0	113501	0
IFNB1	9	0.0	0.0	110880	0
IFNE	9	1.8850999999999999e-07	0.00326945114	111518	364
IFNK	9	5.5723e-07	0.0004994818200000001	111442	55
IFNW1	9	0.0	0.0	110306	0
IFT74	9	2.1244999999999997e-06	0.00035174061	105737	37
IGFBPL1	9	5.012399999999999e-07	4.43838e-05	110755	4
IKBKAP	9	4.2309e-06	0.00025546537	112463	28
IL11RA	9	1.4125e-06	0.00018558075	112699	20
IL33	9	4.7261000000000005e-07	0.00455066674	109575	498
INIP	9	2.5897e-07	3.6521529999999995e-05	111380	4
INPP5E	9	1.0117e-06	5.081354e-05	96849	4
INSL4	9	2.2574e-07	5.315316999999999e-05	111432	5
INSL6	9	3.2599e-07	0.0009521832199999999	109556	104
INVS	9	2.9344e-06	0.00032680607999999997	112100	36
IPPK	9	1.4469999999999999e-06	3.545696e-05	110238	3
ISCA1	9	3.5010999999999995e-07	2.6614899999999998e-05	107717	2
JAK2	9	3.3693e-06	0.0001088057	107220	11
KANK1	9	2.4473e-06	0.00022417527000000002	112025	25
KCNT1	9	2.8245e-06	0.00012639415000000002	105826	13
KCNV2	9	7.2811e-07	0.00031513819	109699	34
KDM4C	9	2.823e-06	0.00010584756000000002	109506	11
KIAA0020	9	1.8322999999999998e-06	0.00112188936	109401	122
KIAA0368	9	6.5953999999999996e-06	6.516002e-05	105006	6
KIAA1045	9	1.3715000000000001e-06	5.320418000000001e-05	109423	5
KIAA1161	9	1.0301e-06	0.00013307665000000002	107035	14
KIAA1432	9	4.1855e-06	0.00013343252000000002	109339	14
KIAA1958	9	9.6246e-07	2.649992e-05	111281	2
KIAA2026	9	3.2094e-06	0.0008820674800000001	109603	96
KIF12	9	2.1683e-06	0.00015435781	105904	16
KIF24	9	2.7979000000000004e-06	0.00087152017	109630	95
KIF27	9	3.8644e-06	0.00064861769	109113	70
KLF4	9	9.427799999999999e-07	0.0	94462	0
KLF9	9	3.0268e-07	0.0	109007	0
KLHL9	9	1.1765e-06	8.79075e-06	113539	0
LAMC3	9	3.5685000000000002e-06	0.00049506997	108522	53
LCN1	9	4.6953999999999995e-07	0.0003495519	104333	36
LCN10	9	4.4788000000000006e-07	0.15424967079000002	104785	16163
LCN12	9	4.891e-07	0.00029433061000000004	102789	30
LCN15	9	3.9512e-07	9.36172e-06	107605	1
LCN2	9	5.837600000000001e-07	5.2817419999999995e-05	111753	5
LCN6	9	5.0083e-07	0.00016806759	104915	17
LCN8	9	4.1235e-07	8.894260000000001e-06	104641	0
LCN9	9	5.7588e-07	8.072314999999999e-05	105010	8
LCNL1	9	2.4664e-07	0.00023520872000000004	101416	23
LHX2	9	6.2269e-07	0.0	109188	0
LHX3	9	7.384899999999999e-07	7.598852e-05	99778	7
LHX6	9	8.7988e-07	0.0	101511	0
LINGO2	9	9.780799999999999e-07	3.885008e-05	110756	4
LMX1B	9	1.2015e-06	0.0	102724	0
LPAR1	9	5.453899999999999e-07	8.82099e-06	110542	0
LPPR1	9	8.834399999999999e-07	1.7726570000000002e-05	112550	1
LRRC19	9	5.5278e-07	5.9396149999999995e-05	105914	6
LRRC26	9	1.8253e-07	0.0	96350	0
LRRC8A	9	1.0591e-06	2.646042e-05	111631	2
LRSAM1	9	2.6963e-06	0.00021303337000000004	108963	23
LURAP1L	9	2.4186e-07	3.688235e-05	104419	3
MAMDC2	9	2.0408e-06	0.00011617094999999999	107299	12
MAMDC4	9	3.6325999999999997e-06	0.00273465784	106478	291
MAN1B1	9	1.4925e-06	0.0001347116	106821	14
MAPKAP1	9	1.8716999999999998e-06	0.0	110641	0
MED22	9	8.8245e-07	0.00011618641000000002	110984	12
MED27	9	8.5955e-07	0.00012376209	107969	13
MEGF9	9	8.4318e-07	0.0	106295	0
MELK	9	1.6047e-06	0.00023208308999999997	111425	25
MLANA	9	3.7114000000000003e-07	7.23289e-05	110093	7
MLLT3	9	1.0447e-06	0.0	109640	0
MOB3B	9	4.4666000000000006e-07	3.526517e-05	112233	3
MORN5	9	3.7154000000000006e-07	6.18758e-05	111038	6
MPDZ	9	5.603500000000001e-06	0.00061181685	105978	64
MRPL41	9	1.0692000000000001e-07	0.0	108683	0
MRPL50	9	5.1293e-07	7.988299e-05	110347	8
MRPS2	9	3.9499e-07	5.362036999999999e-05	108507	5
MRRF	9	4.5256e-07	0.00017608883999999998	113297	19
MSANTD3	9	7.058e-07	1.770999e-05	109115	1
MSANTD3-TMEFF1	9	9.903e-07	7.137615e-05	108632	7
MSMP	9	3.9429e-07	8.92252e-06	108738	0
MTAP	9	5.9095e-07	6.177722e-05	109046	6
MURC	9	6.534000000000001e-07	0.00019193495	111068	21
MUSK	9	2.1841999999999998e-06	0.00017739126000000001	107261	19
MVB12B	9	1.2757e-06	8.79214e-06	113295	0
NAA35	9	2.4772e-06	8.83174e-06	109723	0
NACC2	9	3.5529000000000005e-07	0.0	96233	0
NAIF1	9	3.4659e-07	2.6394240000000005e-05	106539	2
NCBP1	9	2.6079e-06	8.82535e-06	109320	0
NCS1	9	6.1686e-07	1.7593870000000002e-05	109343	1
NDOR1	9	1.5374e-06	0.00025626547	106226	27
NDUFA8	9	4.3965000000000005e-07	3.5267209999999994e-05	113226	3
NDUFB6	9	2.8388e-07	3.57112e-05	103219	3
NEK6	9	1.0096e-06	5.703388000000001e-05	109603	6
NELFB	9	1.2579e-06	4.412151e-05	104304	4
NFIB	9	1.7409000000000001e-06	0.0	109396	0
NFIL3	9	8.5811e-07	8.79755e-06	111457	0
NFX1	9	3.3717000000000003e-06	8.806847e-05	110774	9
NINJ1	9	2.2620999999999999e-07	8.9273e-06	105582	0
NIPSNAP3A	9	5.4493e-07	0.00044934042	109036	48
NIPSNAP3B	9	6.3246e-07	0.00072033687	109614	78
NMRK1	9	5.523e-07	0.00011521517	106998	12
NOL6	9	2.9491000000000003e-06	2.6430180000000002e-05	111124	2
NOL8	9	2.3511000000000002e-06	0.00021232147	105664	22
NOTCH1	9	5.0929e-06	2.820145e-05	104453	2
NOXA1	9	1.2475e-06	0.00063868708	104404	66
NPDC1	9	6.77e-07	1.05501e-05	101568	1
NPR2	9	3.6045e-06	6.184518e-05	112429	6
NR4A3	9	1.4117e-06	1.760255e-05	107664	1
NR5A1	9	7.8279e-07	0.0	96370	0
NR6A1	9	1.4137000000000001e-06	7.94927e-05	109004	8
NRARP	9	1.2493e-07	9.408049999999999e-06	95812	0
NSMF	9	1.6030000000000002e-06	8.514704999999999e-05	103055	8
NTMT1	9	3.0417e-07	1.7705439999999998e-05	109417	1
NTNG2	9	1.099e-06	0.0	107429	0
NTRK2	9	2.2925e-06	8.80638e-06	112145	0
NUDT2	9	3.4713999999999997e-07	5.2806759999999994e-05	110660	5
NUP188	9	4.8266000000000005e-06	9.73065e-05	111550	10
NUP214	9	4.4463e-06	7.949312e-05	109391	8
NUTM2F	9	1.0432e-06	0.00021371046000000002	105196	22
NUTM2G	9	1.0756e-06	0.00011593453000000002	105939	12
NXNL2	9	1.5694e-07	0.0	90427	0
OBP2A	9	3.894e-07	7.036095e-05	105719	7
OBP2B	9	3.8779000000000006e-07	4.400156e-05	108387	4
ODF2	9	2.7172000000000004e-06	0.00011567946000000002	109522	12
OGN	9	7.462100000000001e-07	2.642117e-05	108937	2
OLFM1	9	9.0821e-07	8.897589999999999e-06	108363	0
OLFML2A	9	1.3786000000000002e-06	0.00074881995	109340	81
OMD	9	6.143600000000001e-07	3.5623920000000004e-05	109085	3
OR13C2	9	1.8335e-07	2.661966e-05	111185	2
OR13C3	9	2.5090999999999996e-07	1.7640729999999997e-05	112726	1
OR13C4	9	4.6222e-07	0.00019425166	111712	21
OR13C5	9	0.0	0.0	109559	0
OR13C8	9	2.2396999999999999e-07	0.0011716292800000002	112641	131
OR13C9	9	2.1193000000000002e-07	6.17307e-05	112464	6
OR13D1	9	2.6414000000000003e-07	6.165629e-05	110047	6
OR13F1	9	3.3316e-07	7.040375e-05	112639	7
OR13J1	9	2.2478e-07	3.58267e-05	112140	4
OR1B1	9	4.4688999999999995e-07	0.28405031897	111868	31776
OR1J1	9	2.3346e-07	0.01612172105	111880	1803
OR1J2	9	4.5010000000000004e-08	8.79322e-06	106331	0
OR1J4	9	1.845e-07	5.27408e-05	112014	5
OR1K1	9	3.6604e-07	6.16223e-05	111531	6
