SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
APOC2	19	3.1863000000000004e-07	8.78982e-06	110547	0
APOC4	19	2.509e-07	5.337456e-05	110547	5
APOE	19	5.0083e-07	1.7626700000000002e-05	103232	1
ARHGAP33	19	3.1019999999999997e-06	6.289661999999999e-05	106622	6
ARHGAP35	19	3.1017000000000003e-06	0.0	110747	0
ARHGEF1	19	2.6922000000000002e-06	6.328781e-05	107215	6
ARHGEF18	19	2.434e-06	0.00010476528	103643	10
ARID3A	19	1.28e-06	0.0	101515	0
ARMC6	19	1.053e-06	0.00017336677	108237	18
ARRDC2	19	1.1248e-06	0.00024166766	109866	26
ARRDC5	19	2.6183e-07	1.770053e-05	111309	1
ASF1B	19	4.4689999999999996e-07	4.470074000000001e-05	109406	4
ASNA1	19	5.6996e-07	2.1558200000000003e-05	109538	2
ASPDH	19	7.528100000000001e-07	8.773134e-05	102074	8
ATCAY	19	8.771999999999999e-07	2.048381e-05	101039	2
ATF5	19	5.1433e-07	0.00021441202	104529	22
ATG4D	19	1.1812e-06	0.00015000229999999999	110121	16
ATP13A1	19	3.0869e-06	7.516551e-05	104621	7
ATP1A3	19	2.3835e-06	0.0	110367	0
ATP4A	19	2.2403999999999998e-06	0.00018306827000000002	110045	20
ATP5D	19	1.7617000000000002e-07	0.0	89519	0
ATP5SL	19	8.794899999999999e-07	0.0002121669	108745	23
ATP8B3	19	2.7073000000000003e-06	0.00543272073	101685	552
AURKC	19	5.478800000000001e-07	0.00068575	112147	76
AXL	19	2.2056e-06	6.167038000000001e-05	108754	6
AZU1	19	3.3246e-07	3.7063070000000006e-05	105647	3
B3GNT3	19	3.754e-07	8.10212e-05	110150	8
B3GNT8	19	9.3081e-07	9.889107e-05	107494	10
B9D2	19	4.3693000000000004e-07	7.139958000000001e-05	107513	7
BABAM1	19	6.196500000000001e-07	0.0	104127	0
BAX	19	6.3671e-07	1.90701e-05	107025	2
BBC3	19	3.3103e-07	0.0002445734	90019	22
BCAM	19	1.8046e-06	0.00013393007	109960	14
BCAT2	19	1.2887e-06	0.0002144568	107714	23
BCKDHA	19	1.3051e-06	0.00010583992	108846	11
BCL2L12	19	9.1384e-07	0.0007254184200000001	104905	76
BCL3	19	7.045e-07	0.0	97567	0
BEST2	19	1.3413999999999998e-06	0.00019776612	108075	21
BIRC8	19	0.0	0.0	110616	0
BLOC1S3	19	1.0062000000000001e-07	0.0001531009	101455	15
BLVRB	19	4.2472e-07	7.43031e-05	103406	7
BRD4	19	3.1896e-06	0.0	104616	0
BRSK1	19	2.0894e-06	2.6969369999999998e-05	106955	2
BSG	19	8.3244e-07	6.818918e-05	106207	7
BSPH1	19	4.39e-07	0.0	60852	0
BST2	19	3.9464e-07	3.635164e-05	107329	3
BTBD2	19	1.1090999999999999e-06	1.07101e-05	106440	1
C19orf10	19	5.399100000000001e-07	4.398923e-05	105658	4
C19orf12	19	1.9167999999999998e-07	0.0	110241	0
C19orf18	19	5.0622e-07	8.833109e-05	111280	9
C19orf24	19	2.7038e-07	6.66443e-05	105717	7
C19orf25	19	4.5846e-08	0.0	91200	0
C19orf26	19	5.5558e-07	2.6219320000000003e-05	97310	2
C19orf33	19	1.6947e-07	0.0	105185	0
C19orf35	19	1.9004999999999998e-07	2.60916e-05	93335	2
C19orf38	19	6.135e-07	0.0	60290	0
C19orf40	19	4.2935e-07	0.00015870853000000002	111076	17
C19orf43	19	2.5023000000000004e-07	0.0	107859	0
C19orf44	19	1.0156e-06	0.0005980353	107230	64
C19orf45	19	7.639100000000001e-07	0.00019711027	105912	20
C19orf47	19	7.1923e-07	1.765086e-05	108832	1
C19orf48	19	0.0	0.0	104566	0
C19orf52	19	2.9017e-07	3.594812e-05	108910	3
C19orf53	19	1.4905e-07	0.0	107272	0
C19orf54	19	7.877600000000001e-07	0.00014922979	99776	14
C19orf55	19	1.1903e-06	0.00040926848	100777	41
C19orf57	19	1.113e-06	0.0001964679	108040	21
C19orf59	19	7.165999999999999e-07	9.249540999999999e-05	103563	9
C19orf60	19	3.5111999999999993e-07	1.38225e-05	103295	1
C19orf66	19	6.7666e-07	4.531347e-05	106465	4
C19orf67	19	8.2293e-07	0.0	100888	0
C19orf68	19	6.981e-07	0.0	73502	0
C19orf69	19	1.9627e-07	0.0	104579	0
C19orf70	19	2.6396e-07	4.479253e-05	104335	4
C19orf71	19	3.7468e-07	0.0	102814	0
C19orf73	19	3.4272e-08	0.0	110267	0
C19orf77	19	1.7876999999999998e-07	0.0	60299	0
C19orf80	19	4.4228999999999997e-07	0.0012471721	94582	117
C19orf81	19	5.7292e-07	0.0	93837	0
C19orf82	19	1.7329e-07	0.0	96970	0
C19orf83	19	5.2180999999999996e-08	0.0	112109	0
C19orf84	19	2.4906e-08	0.0	112220	0
C3	19	5.1329e-06	0.00018500084	112072	20
C5AR1	19	4.5969999999999994e-08	0.0	112395	0
C5AR2	19	2.3169e-07	0.0	112385	0
CA11	19	1.14e-06	8.80452e-06	108916	0
CABP5	19	5.032399999999999e-07	8.88711e-05	106101	9
CACNA1A	19	6.642e-06	6.106822e-05	103301	6
CACNG6	19	4.0167e-07	8.809639999999999e-06	101732	0
CACNG7	19	5.733399999999999e-07	8.89949e-06	106749	0
CACNG8	19	4.5391000000000007e-07	0.0	103962	0
CACTIN	19	1.678e-06	0.0	98429	0
CADM4	19	7.5472e-07	0.0	110462	0
CALM3	19	4.3972e-07	0.0	108803	0
CALR	19	9.1404e-07	0.0	106931	0
CALR3	19	1.1671e-06	0.00012497333999999998	110137	13
CAMSAP3	19	2.7170999999999998e-06	8.89411e-06	106180	0
CAPN12	19	1.662e-06	0.00044129475999999995	106635	47
CAPNS1	19	1.2426e-06	0.00029311095	105875	31
CAPS	19	2.8195e-07	4.457057e-05	107414	4
CARD8	19	1.0858e-06	0.00011470603000000001	110784	12
CARM1	19	1.3688e-06	0.0	109256	0
CASP14	19	7.918399999999999e-07	0.00015062753999999998	109268	16
CATSPERD	19	1.9152e-06	0.00027609911	108659	30
CATSPERG	19	2.8366e-06	0.00134363878	101108	135
CBLC	19	1.1726e-06	0.00022429982000000005	108916	24
CC2D1A	19	2.8616000000000003e-06	0.00012223747	106573	13
CCDC105	19	9.529600000000001e-07	0.00010591991000000002	105715	11
CCDC106	19	4.129e-07	2.642715e-05	108014	2
CCDC114	19	1.2159e-06	0.00017046971	99350	16
CCDC124	19	3.9661e-07	1.8079210000000002e-05	100301	1
CCDC130	19	8.967100000000001e-07	6.159066999999999e-05	106849	6
CCDC151	19	1.5719e-06	0.00019773807	108804	21
CCDC155	19	1.7519e-06	0.00018567624	100915	18
CCDC159	19	1.1326e-06	0.0001868594	103585	19
CCDC61	19	9.0285e-07	0.00016070929	101712	16
CCDC8	19	3.3376e-07	2.69227e-05	112229	3
CCDC9	19	1.4918e-06	9.734303e-05	103684	10
CCDC94	19	9.3926e-07	7.818686999999999e-05	104281	8
CCDC97	19	8.003e-07	0.00027107162	106999	29
CCER2	19	4.2358000000000004e-07	0.0	109454	0
CCL25	19	4.2060000000000005e-07	0.0001295	105824	13
CCNE1	19	1.1983e-06	4.397754e-05	110039	4
CD209	19	1.0712e-06	0.00018546663	113193	20
CD22	19	2.5522e-06	8.826098e-05	108053	9
CD320	19	3.8125e-07	2.7297909999999996e-05	101292	2
CD33	19	5.8703e-07	0.00042974645	110680	47
CD37	19	8.9139e-07	6.213373e-05	110638	6
CD3EAP	19	1.0152999999999998e-07	8.89933e-06	110093	0
CD70	19	1.6296e-07	1.7785e-05	109932	1
CD79A	19	7.8449e-07	9.13893e-06	102172	0
CD97	19	1.911e-06	0.00018616014	108668	20
CDC34	19	4.1723e-07	0.0	104864	0
CDC37	19	1.0048e-06	8.81834e-06	107722	0
CDC42EP5	19	1.569e-08	0.0	103424	0
CDKN2D	19	8.023199999999999e-08	0.0	107427	0
CEA	19	5.0562e-07	6.4805e-05	111104	7
CEACAM1	19	1.1162e-06	3.525185e-05	111203	3
CEACAM16	19	8.4949e-07	6.035354e-05	100584	6
CEACAM18	19	5.2518e-07	0.0002181882	106890	23
CEACAM19	19	6.64e-07	0.00013356961000000002	104211	13
CEACAM21	19	7.8226e-07	0.00014388136999999999	109554	15
CEACAM3	19	8.6685e-07	9.896209999999999e-05	109756	10
CEACAM4	19	9.3616e-07	0.0002774732	106454	29
CEACAM5	19	1.3961e-06	0.00015270749	110855	16
CEACAM6	19	8.1265e-07	7.395746999999999e-05	111409	8
CEACAM7	19	6.3591e-07	0.0036189672799999996	109969	397
CEACAM8	19	9.196600000000001e-07	0.00015298571000000002	111604	17
CEBPA	19	1.0325999999999999e-07	0.0	97943	0
CEBPG	19	3.8081e-07	1.03248e-05	110397	1
CELF5	19	1.0384999999999999e-06	0.0	107693	0
CEP89	19	2.1325999999999997e-06	0.0022829287100000002	108744	248
CERS1	19	5.637899999999999e-07	3.653499e-05	102955	3
CERS4	19	1.3745e-06	0.00013396636	109155	14
CFD	19	3.5478e-07	0.0001778557	96044	17
CGB	19	4.9048e-08	0.000141171	105552	14
CGB1	19	1.1237e-07	0.0	106915	0
CGB2	19	9.8876e-08	0.0	106915	0
CGB5	19	8.6205e-08	8.842510000000001e-06	106941	0
CGB7	19	1.14e-07	0.00037106849999999996	106842	39
CGB8	19	5.3823e-08	2.6444299999999997e-05	106941	2
CHAF1A	19	1.8853e-06	1.78923e-05	106378	1
CHERP	19	2.4086e-06	0.0	103924	0
CHMP2A	19	5.0537e-07	1.7583039999999997e-05	112049	1
CHST8	19	7.2342e-07	5.428639e-05	106543	5
CIB3	19	4.1799e-07	0.00051957971	110721	57
CIC	19	2.59e-06	2.670329e-05	109767	2
CILP2	19	2.2988999999999997e-06	0.00011741051000000001	104080	12
CIRBP	19	8.954999999999999e-07	2.772985e-05	103716	2
CKM	19	6.476000000000001e-07	5.699438e-05	110525	6
CLASRP	19	2.6977e-06	6.343358e-05	105849	6
CLC	19	4.8165e-07	8.836412e-05	112507	9
CLDND2	19	3.2171e-07	6.447084e-05	106975	6
CLEC11A	19	5.1707e-07	7.33913e-05	101103	7
CLEC17A	19	1.3101e-06	6.237696e-05	105553	6
CLEC4G	19	6.5485e-07	3.884157e-05	105374	4
CLEC4M	19	7.509000000000001e-07	0.005067487589999999	111979	567
CLIP3	19	1.3271000000000002e-06	3.6801659999999994e-05	110071	4
CLPP	19	4.774300000000001e-07	0.0	98400	0
CLPTM1	19	1.9211e-06	4.4197929999999994e-05	108116	4
CNFN	19	2.4185e-07	2.8954899999999996e-05	103915	3
CNN1	19	6.1231e-07	0.0	110289	0
CNN2	19	6.857e-07	4.4066530000000004e-05	107434	4
CNOT3	19	2.0536e-06	0.0	105300	0
CNTD2	19	4.6561999999999996e-07	1.23953e-05	98854	1
COL5A3	19	5.326900000000001e-06	0.00037951626000000003	107833	40
COLGALT1	19	1.3369e-06	6.161358000000001e-05	108945	6
COMP	19	1.9137999999999998e-06	0.00015347466	106809	16
COPE	19	8.071500000000001e-07	8.89553e-06	107416	0
COX6B1	19	2.2995000000000002e-07	1.761261e-05	102707	1
COX6B2	19	2.445e-07	5.909419e-05	93185	5
COX7A1	19	2.5527e-07	4.7336e-05	104403	4
CPAMD8	19	5.3717e-06	0.0008377327499999999	104843	87
CPT1C	19	2.457e-06	0.00020506788	107770	22
CRB3	19	1.972e-07	8.8098e-06	102134	0
CREB3L3	19	1.0854e-06	0.00027368681	107971	29
CRLF1	19	8.103199999999999e-07	4.751159000000001e-05	105835	5
CRTC1	19	1.3013e-06	2.6520059999999998e-05	107905	2
CRX	19	5.361999999999999e-07	0.0	112721	0
CSNK1G2	19	7.898899999999999e-07	1.53511e-05	99594	1
CTB-102L5.4	19	4.946e-07	2.63746e-05	107204	2
CTB-54O9.9	19	1.2096e-07	1.29272e-05	102453	1
CTB-60B18.6	19	8.5046e-09	0.0	106698	0
CTC-260F20.3	19	4.959899999999999e-07	0.00019666039000000002	102259	20
CTC-273B12.7	19	1.7522000000000003e-07	0.0	108169	0
CTC-360G5.8	19	2.0953e-06	0.00029377394	105829	31
CTC-429P9.4	19	1.7805e-07	8.86038e-06	108652	0
CTC-435M10.3	19	1.3400999999999999e-06	0.00011466729	107395	12
CTC-454I21.3	19	2.152e-07	0.0	112393	0
CTC-512J12.6	19	3.1894e-07	1.85271e-05	112041	2
CTD-2192J16.24	19	5.129399999999999e-07	2.6424159999999997e-05	109326	2
CTD-2207O23.12	19	4.7989999999999995e-08	0.0	108047	0
CTD-2207O23.3	19	2.3405000000000003e-06	0.00010476528	104630	10
CTD-2368P22.1	19	5.425e-07	0.0	109492	0
CTD-2521M24.10	19	2.689e-07	0.0	104366	0
CTD-2545M3.6	19	9.9155e-07	5.343228e-05	94852	5
CTD-2583A14.10	19	1.407e-07	8.92188e-06	107276	0
CTD-3105H18.16	19	2.6819e-07	0.0	112039	0
CTD-3193O13.9	19	1.0582999999999999e-06	0.0	63871	0
CTD-3214H19.16	19	4.6876e-07	5.59334e-05	103563	5
CTU1	19	1.6903e-07	0.0	80934	0
CTXN1	19	4.9942000000000005e-08	0.0	107247	0
CXCL17	19	2.5203e-07	1.763437e-05	112505	1
CYP2A13	19	7.553699999999999e-07	0.0095150591	111340	1059
CYP2A6	19	9.0096e-07	8.812416e-05	110801	9
CYP2A7	19	9.3398e-07	0.00027588507999999997	108956	30
CYP2B6	19	1.3475999999999998e-06	0.00043199278	112591	48
CYP2F1	19	9.391200000000001e-07	0.00032846966	108455	35
CYP2S1	19	9.6772e-07	0.00014171034	109157	15
CYP4F11	19	1.2997e-06	0.00043538960999999995	112262	48
CYP4F12	19	1.3754e-06	0.00040807884	111080	45
CYP4F2	19	1.1553e-06	0.00022049101000000003	111612	24
CYP4F22	19	1.4021999999999999e-06	0.00011456141000000002	111086	12
CYP4F3	19	1.0449e-06	0.00066003837	110505	72
CYTH2	19	1.4950999999999999e-06	6.333576999999999e-05	109982	6
DACT3	19	4.5988999999999997e-07	1.66179e-05	88860	1
DAND5	19	2.3331999999999997e-07	4.8936099999999994e-05	109184	5
DAPK3	19	9.0988e-07	4.7971409999999993e-05	102728	4
DAZAP1	19	1.5218e-06	0.0	104722	0
DBP	19	3.7700000000000005e-07	0.0	107745	0
DCAF15	19	1.4035e-06	1.799501e-05	108464	1
DDA1	19	5.254399999999999e-07	0.0	104469	0
DDX39A	19	9.4765e-07	1.772e-05	109081	1
DDX49	19	1.5952000000000002e-06	0.00020433691999999999	106013	21
DEDD2	19	6.5181e-07	2.751895e-05	103838	2
DENND1C	19	1.6741999999999998e-06	0.00024027560000000001	104927	25
DHDH	19	7.659499999999999e-07	0.060066892979999995	108668	6527
DHPS	19	8.5958e-07	0.00054729373	109673	60
DHX34	19	2.7911000000000003e-06	0.00020583749	105476	21
DIRAS1	19	2.1154e-07	8.86321e-06	108363	0
DKFZP761J1410	19	1.0847e-06	1.35292e-05	102400	1
DKKL1	19	4.3573999999999996e-07	5.296422e-05	109586	5
DLL3	19	1.0289e-06	7.937935e-05	102826	8
DMKN	19	1.5612e-06	0.00031734052000000003	103259	32
DMPK	19	1.2812000000000001e-06	3.571585e-05	101641	3
DMRTC2	19	8.9001e-07	0.000211082	107348	22
DMWD	19	8.215899999999999e-07	8.9865e-06	103673	0
DNAAF3	19	1.421e-06	5.3576330000000006e-05	105317	5
DNAJB1	19	7.712999999999999e-07	7.0359e-05	107330	7
DNASE2	19	7.282800000000001e-07	3.529667e-05	104579	3
DNM2	19	2.4114e-06	1.842901e-05	107676	1
DNMT1	19	5.0584e-06	1.768213e-05	110306	1
DOCK6	19	5.4671000000000006e-06	0.00104695094	102553	107
DOHH	19	4.1832999999999996e-07	2.652196e-05	110279	2
DOT1L	19	3.1428e-06	9.65456e-06	104543	1
DPF1	19	1.5993e-06	2.75593e-05	103885	2
DPP9	19	2.4911e-06	4.517882e-05	98717	4
DPRX	19	2.7858e-07	1.7786989999999997e-05	111230	1
DPY19L3	19	2.058e-06	0.00015174280000000001	109926	16
DUS3L	19	1.6922e-06	0.00017528923	102047	17
DUXA	19	6.733800000000001e-07	8.798774e-05	112918	9
DYRK1B	19	1.1994e-06	9.06306e-06	105265	0
EBI3	19	4.7235e-07	1.89154e-05	101207	1
ECH1	19	8.0596e-07	0.00029974498	109039	32
ECSIT	19	9.631e-07	0.00013863528	110945	15
EEF2	19	1.8246e-06	8.82535e-06	105318	0
EFNA2	19	3.5925e-07	1.7675839999999997e-05	100873	1
EGLN2	19	9.7945e-07	2.694042e-05	110827	2
EHD2	19	7.8471e-07	0.0	105828	0
EID2	19	1.7944000000000002e-07	9.201160000000002e-06	105843	0
EID2B	19	0.0	0.0	108995	0
EIF3G	19	7.282300000000001e-07	9.43236e-06	107715	1
EIF3K	19	8.5258e-07	9.693697e-05	112424	10
ELANE	19	7.154899999999999e-07	5.6620010000000004e-05	96438	5
ELAVL1	19	7.541199999999999e-07	0.0	110666	0
ELAVL3	19	5.8572e-07	8.80065e-06	104276	0
ELL	19	1.8657e-06	1.798414e-05	102128	1
ELOF1	19	2.9315e-07	0.0	112197	0
ELSPBP1	19	7.8137e-07	0.00021134618	107916	22
EMC10	19	9.398700000000001e-07	0.00032035416000000003	101245	32
EML2	19	2.1832e-06	0.00012449748	110305	13
EMP3	19	6.0831e-07	0.00015849885	103743	16
EMR1	19	2.2319e-06	0.00107706731	110628	119
EMR2	19	1.9865e-06	0.00220320095	110618	243
EMR3	19	1.5936e-06	0.0005607642700000001	109891	61
EPHX3	19	1.0181999999999998e-06	0.00010845031000000002	109263	11
EPN1	19	1.3917e-06	4.7635109999999995e-05	96312	4
EPOR	19	8.715999999999999e-07	0.00010633991000000002	105680	11
EPS15L1	19	2.9312e-06	4.406212000000001e-05	111173	4
EPS8L1	19	1.7871e-06	6.1009719999999994e-05	101595	6
ERCC1	19	7.254300000000001e-07	7.915018e-05	108306	8
ERCC2	19	2.0618e-06	0.00042339862000000003	105965	44
ERF	19	1.0121e-06	0.0	105783	0
ETFB	19	6.9156e-07	5.290795999999999e-05	101256	5
ETHE1	19	4.7223e-07	6.272863e-05	102330	6
ETV2	19	6.702500000000001e-07	6.047962e-05	99566	6
EVI5L	19	1.9488999999999997e-06	2.092348e-05	95766	2
EXOC3L2	19	9.3244e-07	2.6762559999999997e-05	103840	2
EXOSC5	19	3.9159e-07	4.492024e-05	105549	4
F2RL3	19	3.7351999999999997e-07	6.521684e-05	97622	6
FAM129C	19	1.9373e-06	0.00011038588	104574	11
FAM187B	19	4.2705e-07	0.33082028516999995	109563	36245
FAM32A	19	2.4991999999999995e-07	1.6240599999999998e-05	93442	1
FAM71E1	19	3.1024e-07	0.00169798848	100603	170
FAM71E2	19	1.4575e-06	1.67622e-05	83700	1
FAM83E	19	6.984000000000001e-07	0.00016310358999999997	103106	16
FAM98C	19	7.6851e-07	0.00013623348	106992	14
FARSA	19	1.7519e-06	5.358935e-05	109360	5
FBL	19	1.3108000000000002e-06	0.0	108815	0
FBN3	19	7.598099999999999e-06	0.0011545338199999999	107098	123
FBXL12	19	7.0094e-07	3.63245e-05	101767	3
FBXO17	19	6.656e-07	0.00034460480000000004	102399	35
FBXO27	19	7.3794e-07	0.00030690951000000003	108574	33
FBXO46	19	1.1254e-06	9.46128e-06	103181	0
FBXW9	19	1.4436e-06	0.00029179306	108628	31
FCAR	19	5.5066e-07	0.00010625615	111808	11
FCER2	19	9.5155e-07	0.00042691212999999996	105677	45
FCGBP	19	8.8047e-06	0.00158794041	105975	168
FCGRT	19	7.3779e-07	1.799886e-05	106974	1
FCHO1	19	2.4534e-06	6.292092e-05	109472	6
FDX1L	19	3.1243e-07	3.87446e-05	98393	3
FEM1A	19	8.0818e-07	0.00014334537	109156	15
FFAR1	19	3.4687e-07	9.63462e-05	94536	9
FFAR2	19	3.9704999999999997e-07	0.0	111080	0
FFAR3	19	1.8434000000000002e-07	1.7728610000000002e-05	107749	1
FGF21	19	2.5143e-07	2.75491e-05	109930	3
FGF22	19	3.1882e-07	3.693993e-05	98452	3
FIZ1	19	5.394300000000001e-07	0.0	97920	0
FKBP8	19	8.7581e-07	0.0	106603	0
FKRP	19	5.8844e-07	9.291516e-05	95556	8
FLT3LG	19	6.443300000000001e-07	0.0	108592	0
FOSB	19	1.1195e-06	8.97215e-06	104142	0
FOXA3	19	3.7099e-07	9.08959e-06	107919	0
FPR1	19	0.0	0.0	112617	0
FPR2	19	4.4556e-08	0.0	113012	0
FPR3	19	0.0	0.0	111098	0
FSD1	19	1.0713e-06	2.6600559999999995e-05	105560	2
FSTL3	19	4.1312e-07	0.0	94927	0
FTL	19	2.9431e-07	4.398526e-05	106824	4
FUT1	19	3.9095e-07	8.969201e-05	111144	9
FUT2	19	7.7184e-07	0.47561927284999994	113348	53910
FUT3	19	1.1265999999999998e-07	2.637393e-05	112834	2
FUT5	19	0.0	0.0	100773	0
FUT6	19	0.0	0.0	112206	0
FUZ	19	9.6525e-07	2.656856e-05	101560	2
FXYD1	19	3.2531e-07	8.83986e-06	109751	0
FXYD3	19	5.9255e-07	7.371981999999999e-05	105766	7
FXYD5	19	5.9576e-07	2.6598459999999997e-05	110187	2
FXYD7	19	2.5636e-07	1.758103e-05	110521	1
FZR1	19	1.3821e-06	0.0	103047	0
GADD45B	19	3.0124e-07	4.43247e-05	106601	4
GADD45GIP1	19	4.8477e-07	6.19463e-05	109694	6
GALP	19	4.1313999999999995e-07	1.758861e-05	112620	1
GAMT	19	3.1106e-07	2.68764e-05	100452	2
GAPDHS	19	1.2574e-06	0.00010569925	111628	11
GATAD2A	19	1.869e-06	8.80018e-06	109666	0
GCDH	19	1.1804000000000002e-06	5.3108809999999996e-05	111772	5
GDF1	19	2.6087e-07	0.0	102955	0
GDF15	19	3.9919e-07	4.593988e-05	106848	4
GEMIN7	19	2.4195e-07	0.0	102969	0
GFY	19	5.593800000000001e-07	0.0	103854	0
GGN	19	9.166799999999999e-07	3.835607e-05	100469	3
GIPC1	19	5.6716e-07	8.79446e-06	105339	0
GIPC3	19	5.721899999999999e-07	8.997572e-05	106163	9
GIPR	19	1.4590000000000001e-06	0.00025792943	107427	27
GLTSCR1	19	1.4905000000000002e-06	9.63076e-06	90745	0
GLTSCR2	19	1.1512999999999999e-06	8.79523e-06	107523	0
GMFG	19	6.6807e-07	0.00016028941	110797	17
GMIP	19	2.5397e-06	0.00013366700000000002	106388	14
GNA11	19	6.8068e-07	0.0	106630	0
GNA15	19	9.8437e-07	5.427097e-05	103916	5
GNG7	19	8.031499999999999e-08	0.0	96633	0
GNG8	19	9.6304e-08	0.0	109491	0
GP6	19	7.3654e-07	6.0796190000000005e-05	106614	6
GPATCH1	19	3.2068e-06	0.00034745596	108046	37
GPI	19	1.6265e-06	0.00014213985	110108	15
GPR108	19	1.4494e-06	0.0005305400499999999	107912	57
GPR32	19	0.0	0.0	112026	0
GPR4	19	3.8624000000000005e-07	5.768285e-05	108619	6
GPR42	19	1.4317e-07	3.05633e-05	64688	1
GPX4	19	5.3271e-07	3.6364609999999995e-05	97455	3
GRAMD1A	19	2.106e-06	0.00290048215	109423	317
GRIK5	19	2.4691e-06	3.577525e-05	108916	3
GRIN2D	19	1.9719e-06	8.90202e-06	103975	0
GRIN3B	19	1.0937e-06	9.031966e-05	100415	9
GRWD1	19	9.626700000000001e-07	9.970873e-05	106673	10
GSK3A	19	1.3968000000000001e-06	0.0	109112	0
GTF2F1	19	1.2495e-06	0.00484294713	108395	524
GTPBP3	19	1.0639e-06	5.331661999999999e-05	107303	5
GYS1	19	2.4234e-06	8.700694e-05	109653	9
GZMM	19	3.2472e-07	1.2233900000000002e-05	100496	1
HAMP	19	1.4966e-07	1.75966e-05	110208	1
HAPLN4	19	9.461799999999999e-07	0.0	103429	0
HAS1	19	9.5925e-07	0.00012722136	99333	12
HAUS5	19	2.5917e-06	0.00021307906000000003	107938	22
HAUS8	19	8.9155e-07	0.00013258485	109749	14
