SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
ARHGDIB	12	4.66e-07	4.398826e-05	111298	4
ARHGEF25	12	1.8232e-06	9.685620000000001e-05	107923	10
ARID2	12	3.9445999999999995e-06	1.763364e-05	110528	1
ARL1	12	8.128699999999999e-07	3.139791e-05	106772	3
ARL6IP4	12	8.5568e-07	4.501617e-05	104422	4
ARNTL2	12	1.5888e-06	0.00034458618999999997	111432	38
ARPC3	12	4.807699999999999e-07	1.856662e-05	112115	2
ART4	12	5.3207e-07	4.405396e-05	110290	4
ASB8	12	7.2658e-07	5.278781e-05	112673	5
ASCL1	12	3.4455e-07	8.87626e-06	104982	0
ASCL4	12	1.7598e-07	1.26381e-05	93903	1
ASIC1	12	1.7315e-06	3.5186809999999994e-05	108963	3
ASUN	12	2.4871e-06	5.318425e-05	109974	5
ATF1	12	9.260799999999999e-07	1.7695999999999998e-05	111172	1
ATF7	12	1.3221e-06	0.0	107387	0
ATF7IP	12	2.9923e-06	2.691652e-05	110242	2
ATN1	12	2.4696e-06	2.141391e-05	108937	2
ATP2A2	12	2.7378e-06	3.520727e-05	112282	3
ATP2B1	12	3.051e-06	0.0	109041	0
ATP5B	12	9.4882e-07	0.0	108717	0
ATP5G2	12	4.5441e-07	0.0001148298	106290	12
ATP6V0A2	12	2.3989e-06	0.00010627518	111485	11
ATXN2	12	2.672e-06	0.00013293668	109428	14
ATXN7L3B	12	8.3056e-08	2.14505e-05	71098	1
AVIL	12	2.8413e-06	0.00031685842999999996	110985	35
AVPR1A	12	6.8947e-07	7.071436e-05	110862	7
B3GNT4	12	6.482899999999999e-07	0.00016382893	109034	17
B4GALNT1	12	1.1284999999999999e-06	5.2809069999999993e-05	107468	5
B4GALNT3	12	2.9802999999999997e-06	0.0006375116	110458	70
BAZ2A	12	5.0814999999999995e-06	1.782176e-05	107761	1
BBS10	12	9.013e-07	0.00014130681	111491	15
BCAT1	12	1.0887e-06	0.00018763555	108232	20
BCDIN3D	12	7.225e-07	0.00014415073	110768	15
BCL2L14	12	6.542499999999999e-07	3.529316e-05	112365	3
BCL7A	12	7.3393e-07	2.546923e-05	109351	2
BEST3	12	1.3778e-06	0.00018654807	110382	20
BHLHE41	12	6.8218e-07	0.0	101326	0
BICD1	12	2.3481e-06	8.03207e-05	109817	8
BIN2	12	1.6677000000000001e-06	8.839207000000001e-05	112397	9
BLOC1S1	12	3.8978000000000004e-07	9.13075e-06	109243	0
BRAP	12	1.9913999999999997e-06	0.00010624612	109611	11
BRI3BP	12	4.1832999999999996e-07	1.55875e-05	109056	1
BTBD11	12	2.1381e-06	8.79121e-06	109293	0
BTG1	12	2.7588e-07	0.0	104985	0
C12orf10	12	1.3449e-06	0.00023428416	111412	26
C12orf23	12	1.4994e-07	1.8292579999999997e-05	111885	2
C12orf29	12	6.9367e-07	0.00017910476999999998	100725	18
C12orf36	12	1.7780999999999998e-07	1.855784e-05	108774	2
C12orf39	12	6.4176e-07	9.66914e-05	106527	10
C12orf4	12	1.7794e-06	0.00016136554	107563	17
C12orf40	12	1.1715000000000001e-06	0.00011074010000000001	107157	11
C12orf42	12	4.2388999999999997e-07	5.6084940000000005e-05	107679	6
C12orf43	12	4.7918e-07	3.5858979999999995e-05	110735	3
C12orf44	12	3.0870999999999996e-07	8.791519999999998e-06	112774	0
C12orf45	12	3.1602e-07	4.4455209999999995e-05	105475	4
C12orf49	12	4.3535e-07	0.00018539336	104502	19
C12orf5	12	3.6659e-07	9.40698e-06	110170	1
C12orf50	12	1.7147999999999999e-06	0.00018619273999999998	110453	20
C12orf54	12	5.6263e-07	7.922885e-05	111813	8
C12orf55	12	7.015599999999999e-06	0.00042358362	108053	45
C12orf56	12	9.3461e-07	0.00094144534	102164	96
C12orf57	12	2.2238000000000004e-07	1.771953e-05	109943	1
C12orf60	12	1.326e-07	0.0	110085	0
C12orf61	12	0.0	0.0	93495	0
C12orf65	12	4.802300000000001e-07	2.683453e-05	112430	3
C12orf66	12	6.9032e-07	8.88115e-06	110836	0
C12orf68	12	1.7569000000000003e-07	5.6592569999999995e-05	101388	5
C12orf71	12	2.0072e-07	8.997339999999999e-06	102119	0
C12orf73	12	8.7728e-08	0.0038850607	99124	385
C12orf74	12	2.5997e-07	1.777453e-05	109962	1
C12orf75	12	1.3689e-07	0.0	59678	0
C12orf76	12	2.5173000000000004e-07	8.790439999999999e-06	108418	0
C12orf77	12	3.321e-07	7.96868e-05	110252	8
C12orf79	12	2.5962e-07	0.0	104985	0
C1QL4	12	2.2725999999999998e-07	0.0	109267	0
C1R	12	1.1498e-06	8.85473e-06	105027	0
C1RL	12	8.095499999999999e-07	4.529964e-05	104733	4
C1S	12	1.6384999999999999e-06	7.03626e-05	111254	7
C2CD5	12	2.7496e-06	0.00017845262	109027	19
C3AR1	12	7.018000000000001e-07	0.00021144161	112944	23
CABP1	12	1.4716e-06	1.75911e-05	108092	1
CACNA1C	12	5.3517e-06	2.902304e-05	105333	3
CACNA2D4	12	3.9098e-06	0.00139355531	105667	147
CACNB3	12	1.4625e-06	8.840322e-05	110991	9
CALCOCO1	12	2.2446e-06	9.081131999999999e-05	108505	9
CAMKK2	12	1.6232e-06	0.00010740757	105666	11
CAND1	12	2.4058000000000003e-06	0.0	109666	0
CAPRIN2	12	2.9153e-06	0.00010567343999999999	110933	11
CAPS2	12	2.0996e-06	0.00042415552000000004	99926	42
CAPZA3	12	6.0581e-07	6.179424e-05	112143	6
CASC1	12	2.2600999999999998e-06	0.00028580444	109822	31
CBX5	12	3.5731e-07	0.0	109881	0
CCDC38	12	1.4984000000000001e-06	0.00028281408	110798	31
CCDC41	12	2.3226e-06	0.00044468542	106613	47
CCDC42B	12	8.238500000000001e-07	1.65082e-05	94617	1
CCDC53	12	4.0289000000000003e-07	0.00013618111999999998	97509	13
CCDC59	12	6.973399999999999e-07	7.966428000000001e-05	109350	8
CCDC60	12	1.5768999999999999e-06	9.825643e-05	111256	10
CCDC62	12	1.7344999999999999e-06	0.00020346807000000002	111695	22
CCDC63	12	2.0003e-06	0.00067026926	111993	75
CCDC64	12	1.9121e-06	3.3448990000000004e-05	107582	3
CCDC65	12	1.3983e-06	8.830081000000001e-05	109250	9
CCDC77	12	1.7881999999999999e-06	0.0004842389	112327	54
CCDC91	12	1.147e-06	0.00011885953000000002	106729	12
CCDC92	12	7.0266e-07	1.776854e-05	110766	1
CCER1	12	8.725100000000001e-07	1.785319e-05	109646	1
CCND2	12	5.608100000000001e-07	0.0	109541	0
CCNT1	12	1.3985e-06	6.606293e-05	111382	7
CCT2	12	1.4577e-06	1.762784e-05	107884	1
CD163	12	2.6169999999999997e-06	0.00013250004999999999	111162	14
CD163L1	12	4.0667e-06	0.00229618048	111045	254
CD27	12	5.845899999999999e-07	3.6170520000000003e-05	108457	3
CD4	12	9.940100000000002e-07	6.170116e-05	108302	6
CD63	12	6.3919e-07	4.5306980000000004e-05	111889	5
CD69	12	5.212699999999999e-07	2.6390440000000003e-05	110737	2
CD9	12	6.6837e-07	2.645437e-05	109244	2
CDCA3	12	7.3274e-07	2.7291069999999998e-05	109352	2
CDK17	12	2.1051e-06	1.76395e-05	106922	1
CDK2	12	9.415700000000001e-07	8.7909e-06	110041	0
CDK2AP1	12	2.3579999999999998e-07	8.79105e-06	112621	0
CDK4	12	1.1204000000000001e-06	1.758149e-05	109646	1
CDKN1B	12	3.1870999999999997e-07	0.0	110870	0
CELA1	12	6.2723e-07	5.7252440000000004e-05	105925	6
CEP290	12	6.3874e-06	0.00158549034	98768	156
CERS5	12	1.4628e-06	0.00016949647	107393	18
CHD4	12	6.585599999999999e-06	3.5348029999999996e-05	110184	3
CHFR	12	1.5937999999999999e-06	0.00018523985	106005	19
CHPT1	12	8.034100000000001e-07	2.656639e-05	107281	2
CHST11	12	7.6139e-07	1.759511e-05	111552	1
CIT	12	6.9945000000000005e-06	0.00015687298999999999	110341	17
CKAP4	12	6.461799999999999e-07	0.0	112797	0
CLEC12A	12	5.352300000000001e-07	0.00223319532	106899	238
CLEC12B	12	7.4113e-07	0.00011560603	107540	12
CLEC1A	12	6.612899999999999e-07	0.00020023292	110673	22
CLEC1B	12	5.7147e-07	8.848029e-05	111128	9
CLEC2A	12	2.9144e-07	3.23708e-05	61207	1
CLEC2B	12	4.8557e-07	3.547137e-05	108691	3
CLEC2D	12	4.905e-07	0.0	111242	0
CLEC4A	12	5.651899999999999e-07	0.00019439757	106223	20
CLEC4C	12	8.728399999999999e-07	0.00018484765	112292	20
CLEC4D	12	4.8606e-07	0.00018656326000000001	110883	20
CLEC4E	12	5.1299e-07	0.0002202025	111162	24
CLEC6A	12	5.005e-07	8.032387e-05	111309	8
CLEC7A	12	4.6953000000000005e-07	0.00013787443	105241	14
CLEC9A	12	5.5196e-07	7.958566e-05	109726	8
CLECL1	12	1.4637e-07	0.0	110404	0
CLIP1	12	3.5645999999999997e-06	0.00036844047	110102	40
CLLU1	12	2.667e-07	8.86572e-06	107903	0
CLLU1OS	12	1.8815e-07	1.809847e-05	107903	1
CLSTN3	12	1.9491e-06	2.6735990000000002e-05	106635	2
CMAS	12	1.4626e-06	2.647632e-05	108018	2
CMKLR1	12	3.1886e-07	0.0	110194	0
CNOT2	12	1.8137e-06	1.7682220000000003e-05	110191	1
CNPY2	12	7.9285e-07	7.9132e-05	112920	8
CNTN1	12	3.3886e-06	6.188555e-05	111852	6
COL2A1	12	4.9334e-06	1.7667809999999998e-05	107875	1
COPS7A	12	8.0676e-07	2.6438170000000002e-05	111868	2
COPZ1	12	7.3288e-07	0.0	107828	0
COQ10A	12	7.330400000000001e-07	4.427828e-05	111479	4
COQ5	12	8.681200000000001e-07	3.516591e-05	110608	3
CORO1C	12	1.2051000000000001e-06	0.0	112154	0
COX14	12	2.8532999999999998e-08	0.0	109021	0
COX6A1	12	1.9622e-07	0.00010767943000000001	112275	12
CPM	12	1.0221e-06	7.311444000000001e-05	111064	8
CPNE8	12	1.4671000000000001e-06	0.00013754739	104276	14
CPSF6	12	2.1683e-06	9.03293e-06	104359	0
CRADD	12	2.9359e-07	0.0	112249	0
CREBL2	12	6.1088e-07	9.04617e-06	108890	0
CRY1	12	2.1427000000000003e-06	0.00015243072	108383	16
CS	12	2.0875999999999997e-06	0.0	110455	0
CSAD	12	1.4043e-06	0.00071186541	109226	77
CSRNP2	12	1.2016e-06	1.759078e-05	110700	1
CSRP2	12	5.2806e-07	7.934944e-05	111477	8
CTD-2140B24.4	12	1.0384999999999999e-06	8.655633e-05	95872	8
CTDSP2	12	5.811600000000001e-07	4.420007e-05	110943	4
CUX2	12	3.0532999999999996e-06	1.9326589999999998e-05	104584	2
CYP27B1	12	9.9487e-07	5.3240080000000004e-05	108000	5
DAO	12	1.3126e-06	0.00029959838	112397	33
DAZAP2	12	3.7878e-07	0.0	109650	0
DBX2	12	5.635e-07	5.402585e-05	103258	5
DCD	12	3.7082e-07	9.495316e-05	104516	9
DCN	12	1.0501000000000001e-06	0.0	112475	0
DCP1B	12	1.2228e-06	0.00013403147	109585	14
DCTN2	12	1.0786e-06	0.0	106584	0
DDIT3	12	2.9909e-07	8.790130000000001e-06	110055	0
DDN	12	9.946600000000001e-07	1.8782829999999998e-05	104554	1
DDX11	12	3.0232e-06	0.0008073391099999999	105394	85
DDX23	12	3.7799e-06	0.0001143508	112578	12
DDX47	12	2.0189e-06	0.00027296536	111654	30
DDX51	12	1.7847e-06	0.00081196666	107363	87
DDX54	12	2.7424e-06	0.00018142381000000002	105703	19
DDX55	12	1.4761000000000001e-06	0.00036940708	110653	40
DENND5B	12	3.0435e-06	1.771731e-05	104957	1
DENR	12	5.3777e-07	0.0	98797	0
DEPDC4	12	4.8596e-07	0.00015214628999999998	109604	16
DERA	12	8.226100000000001e-07	0.00012046933000000001	97724	11
DGKA	12	2.7409e-06	0.00050085012	111698	55
DHH	12	5.668600000000001e-07	8.912810000000001e-06	105829	0
DHX37	12	3.0132e-06	8.84682e-05	106653	9
DIABLO	12	6.4608e-07	9.672709999999999e-05	108092	10
DIP2B	12	5.1273e-06	9.689119e-05	111974	10
DNAH10	12	1.1579e-05	0.00168103695	107809	181
DNAH10OS	12	1.6689e-07	0.0	109505	0
DNAJC14	12	2.0797e-06	0.0	111709	0
DNAJC22	12	4.2941000000000003e-07	7.236149e-05	108687	7
DNM1L	12	2.4649e-06	7.047149999999999e-05	110049	7
DPPA3	12	3.6917e-07	2.64061e-05	110372	2
DPY19L2	12	1.9716999999999997e-06	0.00030799892000000004	105746	32
DRAM1	12	4.8838e-07	8.86399e-06	110194	0
DTX1	12	1.0584000000000001e-06	3.584487e-05	106307	3
DTX3	12	5.624100000000001e-07	0.0	109696	0
DUSP16	12	1.4288e-06	4.4210290000000005e-05	111290	4
DUSP6	12	4.9655e-07	0.0	107317	0
DYNLL1	12	1.6757e-07	0.0	104484	0
DYRK2	12	9.359600000000001e-07	0.0	107326	0
DYRK4	12	1.1144e-06	0.00019459599999999998	111492	21
E2F7	12	1.8025e-06	0.0	111190	0
EEA1	12	4.2322e-06	0.00015696567	106226	16
EFCAB4B	12	1.7439e-06	0.00016828227	92845	15
EID3	12	6.386199999999999e-07	1.769348e-05	111054	1
EIF2B1	12	8.844e-07	0.00021995984	111124	24
EIF2S3L	12	5.1378e-07	7.034069e-05	113685	7
EIF4B	12	2.5719e-06	0.0	108580	0
ELK3	12	7.175199999999999e-07	0.0	111393	0
EMG1	12	7.8394e-07	2.6548979999999998e-05	109288	2
EMP1	12	2.5469999999999997e-07	1.75976e-05	111228	1
ENDOU	12	1.1855e-06	0.00056361309	109795	61
ENO2	12	1.2220000000000001e-06	1.759914e-05	110917	1
EP400	12	8.1189e-06	0.00013945276	108332	15
EP400NL	12	5.2791e-07	0.00464396523	86465	401
EPS8	12	2.4777e-06	0.0	109523	0
EPYC	12	8.832700000000001e-07	0.00029133617000000003	108532	31
ERBB3	12	4.5445e-06	0.00025509622000000005	111741	28
ERC1	12	3.5336e-06	0.00022148651	110321	24
ERGIC2	12	9.6666e-07	3.9413400000000005e-05	105871	4
ERP27	12	5.069300000000001e-07	6.166173e-05	111913	6
ERP29	12	3.7733000000000006e-07	8.78997e-06	110937	0
ESPL1	12	5.4965e-06	0.00073670451	111193	81
ESYT1	12	4.2464e-06	0.00036152364000000003	112841	40
ETNK1	12	1.0497e-06	1.877559e-05	104804	1
ETV6	12	1.6218e-06	2.652485e-05	109142	2
FAIM2	12	1.031e-06	7.088244000000001e-05	109470	7
FAM101A	12	1.3564e-07	0.0	101022	0
FAM109A	12	1.5936e-07	8.9439e-06	105444	0
FAM186A	12	4.4419e-06	0.0002339818	64192	15
FAM186B	12	2.0061e-06	0.00035329892	109904	38
FAM19A2	12	4.511199999999999e-07	0.0	109699	0
FAM216A	12	7.021300000000001e-07	0.00010574392	110171	11
FAM222A	12	4.5168e-07	0.0	99444	0
FAM60A	12	5.8837e-07	0.0	107619	0
FAM71C	12	4.5023000000000003e-07	8.79538e-06	112174	0
FAM90A1	12	2.7473e-07	9.061576e-05	109143	9
FAR2	12	1.1114e-06	2.648844e-05	109227	2
FBRSL1	12	1.2634999999999998e-06	0.0	59970	0
FBXL14	12	4.4188999999999994e-07	0.0	109622	0
FBXO21	12	1.6244e-06	1.760596e-05	109178	1
FBXW8	12	1.3551e-06	0.00015942866000000002	112202	17
FGD4	12	2.3795e-06	7.058639e-05	111718	7
FGD6	12	3.1788e-06	8.885633e-05	110891	9
FGF23	12	2.589e-07	8.804680000000001e-06	111011	0
FGF6	12	4.3527e-07	8.892788e-05	111313	9
FGFR1OP2	12	1.0983e-06	7.155819000000001e-05	110049	7
FICD	12	4.901e-07	8.8171e-06	110736	0
FKBP11	12	6.3449e-07	4.404384e-05	109170	4
FKBP4	12	1.2365000000000001e-06	3.522323e-05	106891	3
FMNL3	12	2.8902e-06	6.30519e-05	109857	6
FOXJ2	12	1.8344e-06	1.961173e-05	110776	2
FOXM1	12	1.8166e-06	8.752336e-05	110252	9
FOXN4	12	1.055e-06	9.34772e-06	102072	0
FRS2	12	1.4159e-06	0.0	111354	0
FZD10	12	7.2796e-07	5.290991e-05	109402	5
GABARAPL1	12	2.5617e-07	0.0	106842	0
GALNT4	12	1.1979e-06	6.216094e-05	108996	6
GALNT6	12	1.8457e-06	0.00024500185	110029	26
GALNT8	12	1.4418000000000001e-06	0.0006900522500000001	112147	77
GALNT9	12	4.174100000000001e-07	3.7707490000000004e-05	109309	4
GAPDH	12	6.7123e-07	1.761216e-05	112831	1
GAS2L3	12	1.5182e-06	0.00028413771	111078	31
GATC	12	2.4563e-07	4.648212e-05	109323	5
GCN1L1	12	6.6743e-06	9.913263e-05	111296	11
GDF11	12	9.222e-07	8.79075e-06	107933	0
GDF3	12	5.214899999999999e-07	0.00010563994	113234	11
GIT2	12	2.2936e-06	2.6562600000000002e-05	110586	2
GLI1	12	2.2038e-06	0.00022056512000000002	110416	24
GLIPR1	12	9.4774e-07	0.00014115412	109877	15
GLIPR1L1	12	5.9002e-07	4.014372e-05	108141	4
GLIPR1L2	12	5.9939e-07	0.00016798207	107911	18
GLS2	12	2.2956e-06	0.00024288077999999998	111566	27
GLT1D1	12	8.451000000000001e-07	9.676690000000001e-05	112849	10
GLT8D2	12	1.1990999999999999e-06	0.00030088552999999997	109738	33
GLTP	12	3.9861e-07	0.0	108136	0
GNB3	12	9.722e-07	8.956357e-05	106212	9
GNPTAB	12	3.3543000000000002e-06	0.00036133038	112403	40
GNS	12	1.4358e-06	7.037965e-05	110506	7
GOLGA3	12	3.9771e-06	0.00010098331	108404	10
GOLT1B	12	2.6144000000000004e-07	0.0	105768	0
GPD1	12	5.999000000000001e-07	2.6436890000000004e-05	108944	2
GPN3	12	1.0554e-06	0.00010637688	110834	11
GPR133	12	2.3316e-06	0.00023775958999999999	109652	26
GPR162	12	1.111e-06	0.00024834157999999997	105681	26
GPR182	12	5.0749e-07	3.557873e-05	112097	3
GPR19	12	8.2542e-07	5.27896e-05	112636	5
GPR84	12	9.8134e-07	0.00018479296999999998	112670	20
GPRC5A	12	6.5173e-07	0.00012422704	111425	13
GPRC5D	12	8.8821e-07	0.00014975081	112918	16
GRASP	12	8.6059e-07	0.0	105654	0
GRIN2B	12	2.6004e-06	0.0	112612	0
GRIP1	12	3.1396e-06	6.207334e-05	112828	7
GSG1	12	6.901100000000001e-07	0.0063160641	105827	668
GTF2H3	12	1.0834999999999999e-06	0.00013875073999999998	110440	15
GTSF1	12	7.0303e-07	2.67227e-05	112472	3
GUCY2C	12	3.221e-06	0.00035843527	111041	39
GXYLT1	12	1.3593e-06	5.176303e-05	105575	5
GYS2	12	2.4755000000000003e-06	0.0010138278199999999	112474	114
H1FNT	12	0.0	0.0	102463	0
H2AFJ	12	1.4529999999999998e-07	8.88905e-06	108878	0
H3F3C	12	0.0	0.0	112658	0
HAL	12	1.8106999999999999e-06	0.00125126117	111631	139
HCAR1	12	3.4161e-07	8.82083e-06	112322	0
HCAR2	12	3.9128e-07	2.640409e-05	112974	2
HCAR3	12	3.3393e-07	2.6443249999999998e-05	111042	2
HCFC2	12	1.9211e-06	0.0	108672	0
HDAC7	12	2.6107999999999996e-06	1.7729079999999998e-05	102022	1
HEBP1	12	3.2323e-07	4.4903440000000004e-05	111169	4
HECTD4	12	1.1418e-05	0.00017913262	107165	19
HELB	12	2.3129e-06	0.00027506097999999997	109647	30
HIGD1C	12	2.9677e-07	3.0242e-05	101580	3
HIP1R	12	2.926e-06	0.00034669326	102919	35
HIST4H4	12	7.9496e-08	1.7641e-05	108878	1
HMGA2	12	2.8245e-07	0.0	105949	0
HNF1A	12	1.5442e-06	2.651934e-05	108663	2
HNRNPA1	12	1.0519e-06	0.0	109865	0
HOXC10	12	4.5053000000000005e-07	0.0	107238	0
HOXC11	12	3.9764e-07	0.00013229742	106536	14
HOXC12	12	3.0809e-07	9.046601000000001e-05	108131	9
HOXC13	12	4.1028999999999995e-07	0.0004786714	105029	50
HOXC4	12	4.6015e-07	8.88052e-06	109361	0
HOXC4	12	4.6015e-07	8.88052e-06	109361	0
HOXC5	12	3.5783e-07	0.00013382343999999999	109434	14
HOXC6	12	4.9218e-07	8.78966e-06	109434	0
HOXC8	12	4.6953000000000005e-07	8.80421e-06	107863	0
HOXC9	12	3.8316000000000005e-07	2.6599320000000003e-05	107649	2
HPD	12	1.2946e-06	6.15556e-05	113290	6
HRK	12	3.1589e-08	0.0	112552	0
HSD17B6	12	8.366200000000001e-07	0.0	105925	0
HSP90B1	12	2.2578000000000002e-06	8.80514e-06	108316	0
HSPB8	12	3.4506999999999995e-07	1.766963e-05	112240	1
HVCN1	12	4.9932e-07	8.865560000000001e-06	110890	0
IAPP	12	8.127700000000001e-08	0.00023780962000000003	113489	26
IFFO1	12	1.3073e-06	0.0001074577	110273	11
IFLTD1	12	1.1983e-06	0.00645165991	105209	678
IFNG	12	2.4065000000000003e-07	1.77573e-05	101798	1
IFT81	12	2.459e-06	0.00030692259	105732	32
IGF1	12	3.3085000000000003e-07	9.08067e-06	111446	1
IGFBP6	12	5.8254e-07	7.032951999999999e-05	108571	7
IKBIP	12	6.798999999999999e-07	5.31705e-05	109456	5
IKZF4	12	1.097e-06	9.46432e-06	109041	1
IL22	12	2.9562e-07	1.776045e-05	111779	1
IL23A	12	3.7904000000000004e-07	1.7595420000000002e-05	107043	1
IL26	12	4.6476000000000004e-07	3.5354609999999996e-05	108114	3
IL31	12	2.6835e-07	5.27584e-05	111122	5
ING4	12	6.9561e-07	9.91179e-06	110771	1
INHBC	12	7.4661e-07	7.18846e-05	110259	7
INHBE	12	1.007e-06	0.0006377376	112256	71
IPO8	12	3.5432e-06	0.00014188341999999999	109629	15
IQCD	12	4.117e-07	8.020479000000001e-05	109007	8
IQSEC3	12	2.2098e-06	8.99048e-05	104306	9
IRAK3	12	1.2159e-06	0.00072243622	113093	81
IRAK4	12	1.1717e-06	0.00055438473	111511	61
ISCU	12	2.8439e-07	0.0	111052	0
ITFG2	12	1.3562e-06	0.00015946646	111043	17
ITGA5	12	3.5583e-06	2.9836020000000002e-05	109263	3
ITGA7	12	3.4876999999999997e-06	0.00079264532	108919	86
ITGB7	12	1.8512e-06	9.711613999999999e-05	108398	10
ITPR2	12	7.6257000000000005e-06	0.00045615045	109100	49
KANSL2	12	1.6201e-06	8.894260000000001e-06	105082	0
KCNA1	12	6.3453e-07	1.762411e-05	112753	1
KCNA5	12	7.990600000000001e-07	9.697860000000001e-05	109189	10
KCNA6	12	8.5488e-07	1.761156e-05	110055	1
KCNC2	12	1.05e-06	3.5346859999999996e-05	106525	3
KCNH3	12	2.233e-06	8.97876e-06	107308	0
KCNJ8	12	1.1084e-06	2.6375790000000002e-05	112901	2
KCNMB4	12	3.7793e-07	0.0	106130	0
KCTD10	12	7.0991e-07	8.834860000000001e-06	111207	0
KDM2B	12	3.3652999999999998e-06	1.7919670000000002e-05	106814	1
KDM5A	12	5.0945999999999995e-06	5.322753000000001e-05	111029	5
KERA	12	7.014399999999999e-07	0.00011536707	112438	12
KIAA1033	12	4.5167e-06	0.00016842797999999998	110924	18
KIAA1467	12	1.7853999999999999e-06	3.538342e-05	109833	3
KIAA1551	12	2.8753e-06	0.00012381996000000001	111076	13
KIF21A	12	4.9738e-06	0.00025868873	111100	28
KIF5A	12	3.706e-06	3.52224e-05	111936	3
KITLG	12	6.313600000000001e-07	0.00010608766000000001	108607	11
KLHL42	12	7.8351e-07	4.3998009999999995e-05	107759	4
KLRB1	12	6.85e-07	5.289691e-05	110483	5
KLRC1	12	5.6181e-07	7.133671999999999e-05	109298	7
KLRC2	12	4.5397e-07	5.435124e-05	105951	5
KLRC3	12	3.968e-07	0.00081615869	109586	89
KLRC4	12	2.5884e-07	1.762459e-05	110811	1
KLRD1	12	4.1308999999999995e-07	4.4016170000000005e-05	111101	4
KLRF1	12	5.1423e-07	0.00019813547999999998	108359	21
KLRG1	12	3.7579999999999996e-07	3.5602199999999996e-05	110331	3
KLRK1	12	6.7369e-07	0.00030065466	108420	32
