SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
BIRC7	20	6.1951e-07	5.7853459999999995e-05	103186	5
BLCAP	20	8.578900000000001e-08	0.0	108195	0
BMP2	20	7.3937e-07	0.0	107901	0
BMP7	20	9.5973e-07	2.653678e-05	109468	2
BPI	20	1.2356999999999999e-06	0.00023770392000000003	112419	26
BPIFA1	20	6.924299999999999e-07	0.00038768970999999996	109304	42
BPIFA2	20	4.7834e-07	0.00045719835999999994	112660	51
BPIFA3	20	7.805800000000001e-07	0.00056425752	112299	63
BPIFB1	20	1.2517e-06	9.674801999999999e-05	112858	10
BPIFB2	20	9.9781e-07	0.00013507253	110013	14
BPIFB3	20	1.2227e-06	0.01293195808	110528	1429
BPIFB4	20	2.1972e-06	0.00047525343	110879	52
BPIFB6	20	1.1777e-06	0.00017662862	112434	19
BTBD3	20	9.4796e-07	8.82722e-06	110076	0
C20ORF135	20	1.3786e-07	0.0	92009	0
C20orf112	20	7.655800000000001e-07	0.0	102842	0
C20orf141	20	1.29e-07	2.03347e-05	109567	2
C20orf144	20	5.9502e-08	7.59325e-05	94534	7
C20orf166	20	8.685399999999999e-08	2.867342e-05	107135	3
C20orf173	20	6.005699999999999e-07	4.9448100000000005e-05	60744	3
C20orf194	20	3.7760000000000004e-06	0.00015837422	110982	17
C20orf195	20	7.123999999999999e-07	7.955852e-05	106869	8
C20orf196	20	2.6327e-07	1.7591400000000002e-05	109360	1
C20orf197	20	5.3384000000000003e-08	0.0	105115	0
C20orf201	20	9.0465e-08	0.0	97143	0
C20orf202	20	1.0852000000000001e-07	0.0	60542	0
C20orf24	20	5.2549e-07	0.0	110008	0
C20orf26	20	3.3014999999999996e-06	0.00049513935	111440	55
C20orf27	20	2.9617e-07	5.331272e-05	103371	5
C20orf78	20	1.0212999999999999e-07	0.0	112097	0
C20orf85	20	2.8591e-07	5.3155810000000004e-05	108740	5
C20orf96	20	1.1484999999999999e-06	0.0010813819	108951	117
CABLES2	20	9.4235e-07	8.905367e-05	109967	9
CASS4	20	1.3766999999999999e-06	2.7662540000000004e-05	111051	3
CBFA2T2	20	1.5683e-06	0.0	111865	0
CBLN4	20	2.6444e-07	9.11943e-06	105549	0
CCM2L	20	9.1376e-07	3.834228e-05	104520	4
CD40	20	6.5098e-07	8.78997e-06	109422	0
CD93	20	1.2056e-06	0.00012656072	110034	13
CDC25B	20	1.7217e-06	8.857617e-05	110078	9
CDH22	20	1.2905000000000002e-06	8.9564e-06	106463	0
CDH26	20	2.4532e-06	0.0012522544	112268	140
CDH4	20	2.1398e-06	3.5448259999999995e-05	108808	3
CDK5RAP1	20	1.3688e-06	0.00063421447	111007	70
CDS2	20	1.2461e-06	0.00011460458999999999	112475	12
CEBPB	20	1.9645e-07	0.0	91166	0
CENPB	20	7.410899999999999e-07	0.0	103161	0
CEP250	20	8.0876e-06	0.00083857796	108071	90
CHD6	20	7.0051e-06	1.766774e-05	110294	1
CHGB	20	1.8227000000000001e-06	8.074343000000001e-05	111703	9
CHMP4B	20	4.3003999999999995e-07	0.0	110105	0
CHRNA4	20	9.8495e-07	0.00013128462	106470	13
CNBD2	20	1.5378e-06	0.00116129591	111314	129
COL20A1	20	3.487e-06	0.00071771932	98872	70
COL9A3	20	3.0258999999999997e-06	0.00018972867	100312	19
COMMD7	20	6.7331e-07	6.192789000000001e-05	109547	6
COX4I2	20	5.212699999999999e-07	7.999326e-05	109943	8
CPNE1	20	1.5563999999999998e-06	0.00016758883999999999	112585	18
CPXM1	20	2.1019e-06	0.00013088614	111708	14
CRLS1	20	7.6021e-07	8.856152e-05	107692	9
CRNKL1	20	2.9281999999999998e-06	0.008602822259999999	110414	949
CSE1L	20	2.7937e-06	0.0	109940	0
CSNK2A1	20	2.1428e-06	8.84048e-06	109885	0
CSRP2BP	20	1.8933000000000002e-06	0.06757018178999999	112142	7577
CST1	20	2.0222000000000002e-07	4.398266e-05	111376	4
CST11	20	2.453e-07	8.826700000000001e-05	111036	9
CST2	20	3.4355e-07	0.00014076516	111801	15
CST3	20	3.1925999999999996e-07	1.7608270000000003e-05	112010	1
CST4	20	3.1594999999999997e-07	7.036979e-05	113197	7
CST5	20	2.9899e-07	0.00010593278999999999	111808	11
CST7	20	3.4531e-07	1.798432e-05	112440	2
CST8	20	2.2204999999999998e-07	0.00011431231000000002	112058	12
CST9	20	1.4703e-07	2.638568e-05	112738	2
CST9L	20	2.5131e-07	7.921361999999999e-05	112669	8
CSTF1	20	1.0153e-06	0.0	111863	0
CSTL1	20	4.3522e-07	0.0006334475700000001	111110	70
CTCFL	20	1.7538e-06	5.292581e-05	111788	5
CTNNBL1	20	1.944e-06	3.53568e-05	109298	3
CTSA	20	1.4454e-06	0.00010618690000000001	109844	11
CTSZ	20	5.683699999999999e-07	0.00018737874	111045	20
CYP24A1	20	1.3787e-06	0.00026947718	109509	29
DBNDD2	20	6.3617e-07	6.134361e-05	104166	6
DDRGK1	20	1.1389e-06	3.62461e-05	101309	3
DDX27	20	2.5736000000000002e-06	0.00047588842000000005	111044	52
DEFB115	20	5.5769e-08	9.31758e-06	108833	1
DEFB116	20	5.2441000000000006e-08	2.6538340000000002e-05	112817	2
DEFB118	20	4.7084e-08	0.0	111962	0
DEFB119	20	4.6894e-08	8.796310000000002e-06	113212	0
DEFB121	20	4.6879e-08	0.0	112293	0
DEFB123	20	4.7987000000000005e-08	0.0	111318	0
DEFB124	20	6.0849e-08	8.81943e-06	109525	0
DEFB125	20	4.7048e-08	9.03473e-06	111697	1
DEFB126	20	4.7989999999999995e-08	0.0	111666	0
DEFB127	20	4.692e-08	0.0	110735	0
DEFB128	20	4.366399999999999e-08	0.0	113122	0
DEFB129	20	4.7262e-08	4.00641e-05	110640	4
DEFB132	20	4.7549000000000004e-08	1.76053e-05	112103	1
DHX35	20	2.7016e-06	0.00041479385	112450	46
DIDO1	20	4.537300000000001e-06	4.5988019999999995e-05	110169	5
DLGAP4	20	1.8047e-06	3.633611e-05	107446	3
DNAJC5	20	4.3153e-07	0.0	102839	0
DNMT3B	20	3.8327e-06	7.948707e-05	112559	8
DNTTIP1	20	1.1433e-06	8.812589999999999e-06	110109	0
DOK5	20	9.9664e-07	7.096432e-05	110486	7
DPM1	20	9.526299999999999e-07	5.287253000000001e-05	112197	5
DSN1	20	9.588500000000001e-07	0.00013240916	111095	14
DSTN	20	2.7095e-07	9.2302e-06	111284	1
DTD1	20	6.5516e-07	1.7703729999999997e-05	112089	1
DUSP15	20	5.2907e-07	0.00017466618	106504	18
DYNLRB1	20	3.7091000000000003e-07	8.82068e-06	110610	0
DZANK1	20	1.979e-06	0.00013267471	105624	14
E2F1	20	5.6673e-07	0.0	106038	0
EBF4	20	1.2794e-06	3.29822e-05	65799	2
EDEM2	20	1.5891e-06	0.00023779139	110689	26
EDN3	20	4.990100000000001e-07	8.950629999999999e-06	111270	0
EEF1A2	20	7.8345e-07	0.0	108583	0
EFCAB8	20	1.0242e-06	8.22173e-05	60623	4
EIF2S2	20	1.1134e-06	1.763824e-05	102534	1
EIF6	20	5.8694e-07	2.639085e-05	108596	2
ELMO2	20	2.8597000000000003e-06	8.806714e-05	112129	9
EMILIN3	20	1.2799e-06	0.00010782941999999999	111513	12
ENTPD6	20	1.2141e-06	7.081957e-05	107433	7
EPB41L1	20	2.0725e-06	7.036308000000001e-05	111916	7
EPPIN	20	7.106199999999999e-07	9.707186e-05	112222	10
EPPIN-WFDC6	20	7.106199999999999e-07	9.707186e-05	112222	10
ERGIC3	20	1.3869999999999998e-06	7.177534e-05	109749	7
ESF1	20	1.953e-06	6.312818000000001e-05	108381	6
EYA2	20	1.4913999999999998e-06	8.810880000000001e-06	110196	0
FAM110A	20	2.7546999999999996e-07	0.0	101803	0
FAM182B	20	3.8389e-08	0.0	60624	0
FAM209A	20	1.8765999999999997e-07	8.79136e-06	112304	0
FAM209B	20	1.7029e-07	5.27946e-05	109988	5
FAM210B	20	1.8919000000000002e-07	8.86241e-05	112964	10
FAM217B	20	0.0	0.0	108825	0
FAM65C	20	2.1427000000000003e-06	0.00032920407999999994	107939	35
FAM83C	20	1.1072e-06	8.013598e-05	107438	8
FAM83D	20	1.0409e-06	6.252522e-05	109908	6
FASTKD5	20	1.7143e-06	0.00019379658	110884	21
FERMT1	20	1.9187e-06	0.00026395526	111525	29
FITM2	20	5.199899999999999e-07	4.460926e-05	110080	4
FKBP1A	20	3.2155e-07	0.0	111176	0
FLRT3	20	1.3326e-06	3.5292909999999996e-05	112331	3
FOXA2	20	5.701e-07	1.886335e-05	104794	1
FOXS1	20	3.9853e-07	8.793369999999999e-06	108755	0
FRG1B	20	3.4796999999999996e-07	0.037900612400000006	99067	3754
GATA5	20	6.1532e-07	3.8824429999999996e-05	96546	3
GCNT7	20	4.828899999999999e-07	4.9058100000000004e-05	89327	4
GDAP1L1	20	6.071500000000001e-07	0.0	103632	0
GDF5	20	1.1622e-06	0.0	110593	0
GDF5OS	20	6.2567e-07	4.444575e-05	111255	4
GFRA4	20	3.0701e-07	0.0	93672	0
GGT7	20	1.7017e-06	1.807496e-05	105751	1
GGTLC1	20	3.2869e-07	9.025919999999999e-06	112243	1
GHRH	20	3.3849000000000006e-07	2.63713e-05	109741	2
GID8	20	8.164499999999999e-07	2.6415e-05	110167	2
GINS1	20	8.4289e-07	6.215375e-05	111057	6
GMEB2	20	9.883e-07	9.005599999999999e-06	106173	0
GNAS	20	2.0891e-06	0.0002375047	104701	24
GNRH2	20	4.4e-07	0.00018494876	107843	19
GPCPD1	20	1.7508e-06	1.857372e-05	108498	2
GSS	20	1.7609e-06	0.00015845020000000002	112349	17
GTSF1L	20	2.6893e-07	7.15322e-05	110765	7
GZF1	20	1.1967000000000001e-06	5.5483149999999994e-05	110874	6
HAO1	20	9.1375e-07	0.00011474136	111620	12
HCK	20	1.8050999999999999e-06	6.168062e-05	107966	6
HELZ2	20	4.3025e-06	0.00035723457999999996	100734	35
HM13	20	9.7464e-07	1.59439e-05	108436	1
HNF4A	20	1.3563999999999998e-06	2.637473e-05	108900	2
HRH3	20	7.4994e-07	3.626943e-05	101673	3
HSPA12B	20	1.5162e-06	5.332339e-05	105640	5
ID1	20	2.0291e-07	3.5645559999999994e-05	102743	3
IDH3B	20	1.1714e-06	0.00022029946	112361	24
IFT52	20	1.1575e-06	6.174635e-05	111991	6
INSM1	20	3.3464e-07	0.0	91065	0
ISM1	20	9.821299999999999e-07	5.394349e-05	108846	5
ITCH	20	3.2504000000000003e-06	1.7755479999999998e-05	112125	1
ITPA	20	8.3444e-07	0.00011461209999999999	109664	12
JAG1	20	3.298e-06	1.758999e-05	112084	1
JPH2	20	1.1577e-06	4.677603e-05	102815	4
KCNB1	20	1.3751e-06	0.0	110876	0
KCNG1	20	6.846099999999999e-07	9.69688e-06	103388	1
KCNK15	20	2.6509e-07	1.818219e-05	102837	1
KCNQ2	20	1.9722e-06	1.760953e-05	104277	1
KCNS1	20	6.7542e-07	1.8021870000000002e-05	103414	1
KIAA1755	20	1.9897e-06	0.019229249530000003	107216	2061
KIF16B	20	3.0084e-06	0.00036410074999999994	108671	39
KIF3B	20	2.1998e-06	5.307754e-05	111952	5
L3MBTL1	20	2.4763e-06	0.00040113599999999996	108626	43
LAMA5	20	9.8837e-06	0.00043900590999999996	102665	45
LAMP5	20	5.4847e-07	0.00011020093	108767	11
LBP	20	1.2199e-06	0.00022875973	110405	25
LIME1	20	2.9355e-07	1.12296e-05	97472	1
LPIN3	20	2.105e-06	0.0007187915700000001	110569	79
LRRN4	20	8.2904e-07	8.918454e-05	102525	9
LSM14B	20	1.3959e-06	0.0	107506	0
LZTS3	20	1.0575e-06	0.0	100145	0
MACROD2	20	1.2347e-06	4.4877390000000004e-05	109600	4
MAFB	20	3.2592e-07	0.0	105445	0
MANBAL	20	1.0639000000000001e-07	0.0	112022	0
MAP1LC3A	20	2.4484e-07	8.88021e-06	106369	0
MAPRE1	20	7.5166e-07	0.0	112000	0
MATN4	20	1.2739e-06	0.00221005355	107382	237
MAVS	20	7.624e-07	0.00019367315	109902	21
MC3R	20	2.6592e-07	4.403954000000001e-05	113372	4
MCM8	20	2.5616e-06	0.00037996126000000005	111532	42
MGME1	20	7.551100000000001e-07	6.156408e-05	111014	6
MKKS	20	8.3225e-07	6.161265e-05	112424	6
MMP24	20	1.2281e-06	3.639692e-05	105964	3
MMP9	20	1.4829e-06	0.00027424446	106854	29
MOCS3	20	6.756499999999999e-07	8.040708000000001e-05	111958	9
MRGBP	20	4.9317e-07	0.0	106792	0
MROH8	20	2.5867e-06	0.00122599276	104330	127
MRPS26	20	4.796e-07	3.0395349999999997e-05	107843	3
MTG2	20	8.4208e-07	3.519695e-05	111863	3
MTRNR2L3	20	0.0	0.0	106177	0
MYBL2	20	1.8055000000000001e-06	1.811763e-05	109092	1
MYH7B	20	5.3325e-06	0.00098077712	107496	105
MYL9	20	2.1307e-07	8.793369999999999e-06	110176	0
MYLK2	20	1.166e-06	1.819411e-05	109350	1
MYT1	20	3.0053e-06	6.226791999999999e-05	110542	6
NAA20	20	4.9735e-07	2.6896420000000004e-05	108080	2
NANP	20	4.2089e-07	5.285316999999999e-05	109873	5
NAPB	20	7.6339e-07	2.6493520000000004e-05	109435	2
NCOA3	20	4.106600000000001e-06	7.108781e-05	110984	7
NCOA5	20	2.3455000000000002e-06	1.789031e-05	110511	1
NCOA6	20	4.1311e-06	7.05478e-05	111741	7
NDRG3	20	1.4117e-06	4.402963e-05	112120	4
NDUFAF5	20	9.6921e-07	0.00030024066000000003	108778	32
NECAB3	20	1.0269e-06	7.385807e-05	98548	7
NELFCD	20	1.7252e-06	6.157130999999999e-05	112121	6
NEURL2	20	2.8156999999999995e-07	9.235548000000001e-05	110141	10
NFATC2	20	2.5519e-06	1.8240350000000002e-05	106648	1
NFS1	20	1.2878e-06	9.052043e-05	110474	10
NINL	20	3.4612e-06	0.00144205324	109829	158
NKAIN4	20	4.5395e-07	2.6634499999999997e-05	103729	2
NKX2-2	20	4.1061000000000005e-07	8.94534e-06	104624	0
NKX2-4	20	2.4594e-07	9.20522e-06	89177	0
NNAT	20	2.8225000000000003e-07	0.0	108195	0
NOP56	20	1.9699e-06	2.637595e-05	111457	2
NPBWR2	20	3.3974000000000005e-07	8.93959e-06	110112	0
NPEPL1	20	8.4383e-07	5.426629e-05	101320	5
NRSN2	20	2.385e-07	4.42635e-05	112605	4
NSFL1C	20	1.0231e-06	1.763606e-05	110486	1
NTSR1	20	9.2399e-07	8.062606e-05	109502	8
NXT1	20	1.4429e-07	0.0	112265	0
OCSTAMP	20	5.3905e-07	0.0	59967	0
OGFR	20	9.7952e-07	0.0	99460	0
OPRL1	20	5.246199999999999e-07	5.317833000000001e-05	109370	5
OSBPL2	20	1.2484e-06	4.3959279999999996e-05	111686	4
OSER1	20	8.617e-07	1.76013e-05	112092	1
OTOR	20	2.4549e-07	1.766126e-05	103836	1
OVOL2	20	3.5541e-07	7.078270000000001e-05	106047	7
OXT	20	1.7414000000000002e-07	0.0	100932	0
PABPC1L	20	1.4009e-06	9.732396e-05	107859	10
PAK7	20	1.2831e-06	0.0	112510	0
PANK2	20	1.1143e-06	0.00013038858999999997	104292	13
PARD6B	20	3.4889000000000005e-07	0.0	110092	0
PAX1	20	5.505399999999999e-07	9.06569e-06	105631	0
PCED1A	20	8.4034e-07	1.7776120000000002e-05	110952	1
PCIF1	20	2.3541e-06	8.81803e-06	109703	0
PCK1	20	1.0826e-06	0.00022940131000000002	111794	25
PCMTD2	20	9.010600000000001e-07	4.4146430000000003e-05	109087	4
PCNA	20	5.679399999999999e-07	0.0	107114	0
PCSK2	20	1.7214e-06	1.7626270000000002e-05	109284	1
PDRG1	20	3.8299e-07	8.793369999999999e-06	108817	0
PDYN	20	2.987e-07	2.63827e-05	113218	2
PET117	20	1.0445e-07	0.0	111981	0
PFDN4	20	2.4291999999999995e-07	1.09357e-05	96798	1
PHACTR3	20	1.8454e-06	0.0	109412	0
PHF20	20	2.5087000000000002e-06	3.617558e-05	108599	3
PI3	20	1.0058999999999999e-07	8.918539999999999e-06	111635	0
PIGT	20	1.5825999999999999e-06	0.00024728529	109049	26
PIGU	20	8.920600000000001e-07	8.682738000000001e-05	106587	9
PKIG	20	8.7304e-08	0.0	113386	0
PLAGL2	20	5.2164e-07	0.0	106567	0
PLCB1	20	3.5595999999999998e-06	4.4039490000000003e-05	109574	4
PLCB4	20	4.193e-06	0.0001263654	110302	13
PLCG1	20	4.7388e-06	0.00013621848999999998	111246	15
PLTP	20	1.1134e-06	7.185276e-05	110948	7
PMEPA1	20	3.7275999999999996e-07	0.0	100886	0
POFUT1	20	9.712899999999999e-07	0.0	109822	0
POLR3F	20	8.688299999999999e-07	0.00020879129	107621	22
PPDPF	20	1.4357e-07	1.8930309999999998e-05	104330	1
PPP1R16B	20	1.4658000000000002e-06	0.0	108136	0
PPP1R3D	20	3.3361999999999994e-07	3.75926e-05	108825	4
PREX1	20	4.0727e-06	0.0	109664	0
PRND	20	1.8402e-07	8.795689999999999e-06	107873	0
PRNP	20	4.8566e-07	2.650489e-05	110832	2
PRNT	20	0.0	0.0	98470	0
PROCR	20	4.3693000000000004e-07	2.640445e-05	109609	2
PROKR2	20	4.3308e-07	8.813989999999998e-06	113349	0
PRPF6	20	2.8329e-06	9.702196e-05	111209	10
PSMA7	20	7.1148e-07	0.0	107335	0
PSMF1	20	6.345e-07	0.00011506846000000001	110012	12
PTGIS	20	1.3694e-06	0.00013238	112628	14
PTK6	20	1.1697e-06	0.00025100951000000003	104803	26
PTPN1	20	1.656e-06	5.295128000000001e-05	110590	5
PTPRA	20	2.4702e-06	2.682072e-05	112273	3
PTPRT	20	4.5970999999999996e-06	4.5816369999999995e-05	109953	5
PXMP4	20	4.8919e-07	0.00017602263	109430	19
PYGB	20	2.2575e-06	0.00014823379	110903	16
R3HDML	20	5.3482e-07	3.534212e-05	111293	3
RAB22A	20	8.632200000000001e-07	1.766023e-05	111557	1
RAD21L1	20	1.4753e-06	0.0001480907	60652	8
RAE1	20	1.3674e-06	0.0	107902	0
RALGAPA2	20	5.5373e-06	0.00038315394	105140	40
RALGAPB	20	3.7391000000000003e-06	1.0734200000000001e-05	111241	1
RALY	20	8.3883e-07	3.583568e-05	108977	3
RASSF2	20	1.1904e-06	0.00010634367	108717	11
RBBP8NL	20	1.1887e-06	3.0894029999999995e-05	98149	3
RBBP9	20	6.4478e-07	2.6410300000000004e-05	109255	2
RBCK1	20	1.7184e-06	4.4835240000000003e-05	104073	4
RBL1	20	2.9704000000000004e-06	0.00039809097999999997	108597	43
RBL1	20	3.1807e-08	0.00039809097999999997	108597	43
RBM12	20	9.3465e-07	3.535392e-05	112240	3
RBM38	20	3.7233000000000005e-07	8.865880000000001e-06	105058	0
RBM39	20	2.6810000000000003e-06	3.5254770000000005e-05	108542	3
RBPJL	20	1.3956e-06	0.00042861624	105501	45
REM1	20	8.815899999999999e-07	9.875285e-05	104586	10
RGS19	20	4.3402e-07	0.0	105280	0
RIMS4	20	4.9338e-07	9.02935e-06	107116	0
RIN2	20	1.7948e-06	8.571916e-05	104169	8
RNF114	20	5.7105e-07	2.660368e-05	105919	2
RNF24	20	4.8803e-07	8.98295e-06	104440	0
ROMO1	20	2.0407e-07	0.0	109630	0
RP4-576H24.4	20	1.7433e-07	9.14796e-06	109845	1
RP4-583P15.14	20	5.2722e-08	0.0	97186	0
RP5-850E9.3	20	5.8612e-08	0.0	102212	0
RPN2	20	1.5644e-06	5.297517e-05	112026	5
RPRD1B	20	1.1875e-06	1.75883e-05	111292	1
RPS21	20	2.4566e-07	3.52156e-05	110063	3
RRBP1	20	2.4226e-06	0.00015935878000000002	108634	17
RSPO4	20	5.8611e-07	0.00010035942	108255	10
RTEL1	20	4.0119e-06	0.00030721618	105489	32
RTFDC1	20	9.9041e-07	2.6388179999999998e-05	87215	2
SALL4	20	1.9517e-06	0.0	112416	0
SAMD10	20	3.9424e-07	3.5595709999999996e-05	108870	3
SAMHD1	20	2.3033e-06	0.00025523498	112510	28
SCAND1	20	1.3380999999999998e-07	0.0	95645	0
SCP2D1	20	1.3388e-07	3.5241390000000004e-05	112097	3
SCRT2	20	3.7764000000000004e-07	0.0	96454	0
SDC4	20	5.6553e-07	0.00013227834	110216	14
SDCBP2	20	5.5824e-07	0.004848874160000001	106961	518
SEC23B	20	3.2851e-06	0.0007830749900000001	112825	88
SEL1L2	20	1.694e-06	0.00031430147000000003	109315	34
SEMG1	20	2.812e-07	8.802510000000002e-06	112637	0
SEMG2	20	1.5329000000000002e-07	0.0	112826	0
SERINC3	20	1.1055e-06	4.725647e-05	106617	5
SGK2	20	1.0646e-06	0.00015757803	108644	17
SIGLEC1	20	3.9089e-06	0.0144025697	106678	1536
SIRPA	20	1.0725e-06	2.7325599999999998e-05	110311	3
SIRPB1	20	7.5081e-07	0.00022019354	104893	23
SIRPB2	20	4.9909e-07	4.527067e-05	108413	4
SIRPD	20	3.205e-07	6.532067e-05	108810	7
SIRPG	20	8.553100000000001e-07	0.00178526255	109036	194
SLA2	20	5.3039e-07	1.7595870000000003e-05	110365	1
SLC12A5	20	2.9464999999999997e-06	8.84674e-06	109937	0
SLC13A3	20	1.4235e-06	0.00013345042	109079	14
SLC17A9	20	1.163e-06	0.00049212544	107535	52
SLC23A2	20	1.595e-06	3.532669e-05	110212	3
SLC24A3	20	1.58e-06	3.8924990000000004e-05	110420	4
SLC2A10	20	8.3699e-07	0.0001239917	113275	14
SLC2A4RG	20	4.8475e-07	1.974241e-05	95356	1
SLC32A1	20	6.5461e-07	8.81275e-06	108712	0
SLC35C2	20	6.4044e-07	3.520143e-05	109688	3
SLC4A11	20	2.3275e-06	0.01481517885	112105	1660
SLC52A3	20	5.7278e-07	8.382e-05	106199	8
SLC9A8	20	1.2488e-06	8.877631e-05	110355	9
SLCO4A1	20	1.5162e-06	0.00017266552	107408	18
SLMO2	20	4.9911e-07	8.883360000000001e-06	103773	0
SLPI	20	2.6271e-07	4.413545e-05	111984	4
SLX4IP	20	9.211799999999999e-07	7.973965e-05	111506	8
SMOX	20	1.1302e-06	2.6373000000000003e-05	107809	2
SNAI1	20	6.388700000000001e-07	1.831369e-05	109354	2
SNAP25	20	7.1343e-07	0.0	108320	0
SNPH	20	7.3837e-07	0.0	107597	0
SNRPB	20	8.5439e-07	1.816118e-05	108856	1
SNRPB2	20	5.5286e-07	4.763810000000001e-05	108896	5
SNTA1	20	9.9038e-07	5.317313e-05	111017	5
SNX21	20	6.2919e-07	4.634890999999999e-05	107309	4
SNX5	20	1.3208000000000001e-06	5.281878000000001e-05	111472	5
SOGA1	20	3.1975e-06	1.7855879999999998e-05	98084	1
SOX12	20	2.7391e-07	0.0	101701	0
SOX18	20	2.5426e-07	9.938969999999999e-06	87992	0
SPAG4	20	9.882799999999998e-07	0.00011092364	104346	11
SPATA2	20	9.3521e-07	0.0	110626	0
SPATA25	20	3.9625e-07	2.6399640000000003e-05	109980	2
SPEF1	20	5.9111e-07	4.8280370000000004e-05	104396	5
SPINT3	20	5.9286000000000006e-08	1.67006e-05	60154	1
SPINT4	20	2.8315e-07	8.141687e-05	110434	8
SPO11	20	9.2845e-07	0.00030697887999999997	106677	32
SPTLC3	20	1.5061e-06	0.0001089524	108982	11
SRC	20	1.1971e-06	9.03163e-06	107670	0
SRMS	20	8.057800000000001e-07	0.00010419838	105009	10
SRSF6	20	1.7528e-06	1.758473e-05	108537	1
SRXN1	20	2.5712e-07	8.81073e-06	107816	0
SS18L1	20	1.4761000000000001e-06	9.407689999999999e-06	106879	1
SSTR4	20	4.3619e-07	0.00021051842999999997	105200	22
STAU1	20	1.5530000000000002e-06	8.79384e-06	110837	0
STK35	20	7.0355e-07	3.15926e-05	104939	3
STK4	20	1.8488e-06	8.886388000000001e-05	110175	9
STMN3	20	3.6061e-07	2.8785429999999996e-05	93886	2
STX16	20	1.017e-06	0.0	110916	0
SULF2	20	2.397e-06	3.547398e-05	108846	3
SUN5	20	1.3238e-06	0.00024640296	106307	26
SYCP2	20	4.1145e-06	0.00011013194999999999	105142	11
SYNDIG1	20	3.5478e-07	2.6395399999999998e-05	111998	2
SYS1	20	4.3128e-07	8.79709e-06	105121	0
TAF4	20	1.8209e-06	0.0	109316	0
TASP1	20	1.237e-06	4.0104609999999996e-05	108587	4
TBC1D20	20	8.998299999999999e-07	8.79214e-06	109797	0
TCEA2	20	9.8757e-07	5.3099399999999995e-05	106578	5
TCF15	20	9.0892e-08	0.0	70280	0
TCFL5	20	1.1158e-06	2.6369899999999996e-05	104745	2
TFAP2C	20	8.1601e-07	9.6419e-06	105583	1
TGIF2	20	2.3929e-07	8.81383e-06	108465	0
TGIF2-C20orf24	20	6.322299999999999e-07	0.0	109485	0
TGM2	20	1.7213e-06	0.00029664451	107609	31
TGM3	20	1.7806e-06	0.00012324698999999998	109326	13
TGM6	20	1.8792e-06	0.00071625109	111307	79
THBD	20	5.0603e-07	1.84597e-05	99217	1
TLDC2	20	6.2957e-07	7.916748e-05	112478	8
TM9SF4	20	2.2071e-06	1.759727e-05	110811	1
TMC2	20	2.7725e-06	0.007198463990000001	107365	772
TMEM189	20	1.1017e-06	8.87264e-06	107885	0
TMEM189-UBE2V1	20	1.1017e-06	8.87264e-06	107885	0
