SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
GSX1	13	2.9679e-07	9.09868e-06	101062	0
GTF2F2	13	1.107e-06	2.658736e-05	105821	2
GTF3A	13	7.2977e-07	8.921883e-05	108883	9
HMGB1	13	5.440100000000001e-07	2.0426099999999997e-05	101446	2
HNRNPA1L2	13	6.407099999999999e-08	8.84001e-06	109408	0
HS6ST3	13	5.947899999999999e-07	0.0	103179	0
HSPH1	13	2.4422e-06	4.5511570000000004e-05	108866	4
HTR2A	13	7.0747e-07	2.642557e-05	112039	2
IFT88	13	2.4507e-06	0.00030474603	106286	32
IL17D	13	1.1710999999999998e-07	9.37699e-06	101961	0
ING1	13	8.04e-07	0.0001782427	97802	17
INTS6	13	2.5375e-06	0.0	108159	0
IPO5	13	3.1241000000000003e-06	0.0002338281	109498	25
IRS2	13	1.3616e-06	1.895168e-05	93603	1
ITGBL1	13	1.2837999999999999e-06	8.193072e-05	109781	8
ITM2B	13	5.594600000000001e-07	2.6491679999999998e-05	108936	2
KATNAL1	13	1.3211000000000001e-06	8.820210000000001e-06	108475	0
KBTBD6	13	1.207e-06	8.80375e-06	113160	0
KBTBD7	13	1.2778e-06	9.693424000000001e-05	113114	10
KCNRG	13	4.1403e-07	9.715876e-05	111427	10
KCTD12	13	3.2873000000000006e-07	7.30506e-05	101518	7
KCTD4	13	6.1285e-07	3.53223e-05	111526	3
KDELC1	13	1.3515e-06	0.00013240556	111129	14
KIAA0226L	13	1.4447e-06	0.00040826987999999996	104771	42
KL	13	1.8146000000000002e-06	9.690629999999999e-05	110412	10
KLF12	13	7.599600000000001e-07	8.82753e-06	111351	0
KLF5	13	7.6651e-07	8.78966e-06	112101	0
KLHL1	13	1.6636e-06	0.00010691676000000002	108412	11
KPNA3	13	1.521e-06	1.9010870000000003e-05	106364	2
LACC1	13	8.242e-07	6.208271e-05	111027	6
LAMP1	13	7.410500000000001e-07	0.0	110229	0
LATS2	13	1.7763999999999998e-06	1.836497e-05	106678	1
LCP1	13	1.6972999999999998e-06	2.638491e-05	112232	2
LECT1	13	6.2609e-07	0.00043313255	107398	46
LHFP	13	3.351e-07	0.0	109644	0
LIG4	13	1.4384999999999999e-06	0.00024660427000000005	113239	27
LMO7	13	4.087e-06	0.00030789181	109439	33
LNX2	13	2.0436000000000002e-06	7.470541e-05	109473	8
LPAR6	13	4.4243e-07	4.448778e-05	112137	4
LRCH1	13	2.2659e-06	2.641994e-05	109105	2
LRRC63	13	9.6504e-07	0.0	112290	0
LSP1	13	0.0	6.366639e-05	106246	6
LSP1	13	0.0	0.0	106400	0
MAB21L1	13	5.4733e-07	8.878e-06	113239	1
MBNL2	13	7.7463e-07	2.6862550000000003e-05	110104	2
MCF2L	13	3.3126999999999996e-06	0.0001480082	105517	15
MED4	13	7.278499999999999e-07	7.924262e-05	108056	8
MEDAG	13	7.1002e-07	0.00034152472999999996	106198	36
METTL21C	13	4.930399999999999e-07	9.691408e-05	110986	10
MICU2	13	1.4023e-06	0.0054075951899999995	105777	571
MIPEP	13	1.9716e-06	0.00026688832000000003	108250	28
MLNR	13	3.4843000000000006e-07	2.51386e-05	96528	2
MPHOSPH8	13	1.9105e-06	7.24809e-05	106784	7
MRP63	13	8.1204e-08	0.0	104390	0
MRPS31	13	1.1287999999999999e-06	5.392286e-05	106357	5
MTIF3	13	8.030800000000001e-07	0.00014067464	110449	15
MTMR6	13	1.8522e-06	0.00011494963	109591	12
MTRF1	13	1.8553999999999998e-06	0.00044972319	111042	49
MTUS2	13	2.3307e-06	6.254751999999999e-05	106348	6
MYCBP2	13	1.3038e-05	0.00012590652	109593	13
MYO16	13	4.8500999999999995e-06	0.00010793635	108117	11
MZT1	13	1.3026e-07	9.04732e-06	102054	0
N4BP2L1	13	6.1697e-07	1.2421099999999999e-05	107129	1
N4BP2L2	13	1.3628000000000001e-06	0.00015768322	108301	17
N6AMT2	13	4.1591e-07	6.337784e-05	111694	7
NAA16	13	2.4397e-06	0.00023189647999999997	107158	24
NALCN	13	5.3823e-06	0.00026619041	109615	29
NBEA	13	7.7755e-06	1.834745e-05	103805	1
NDFIP2	13	6.3686e-07	9.55347e-06	105909	1
NEK3	13	1.5191999999999998e-06	0.00013294628999999998	101871	13
NEK5	13	2.234e-06	0.00055078783	109529	60
NHLRC3	13	8.9679e-07	6.167307e-05	111059	6
NUDT15	13	3.1361999999999997e-07	1.875426e-05	98838	1
NUFIP1	13	1.1487000000000001e-06	7.105082e-05	109392	7
NUPL1	13	1.3717e-06	7.992791999999999e-05	105889	8
OLFM4	13	8.5286e-07	0.01503536845	111577	1677
OXGR1	13	5.035199999999999e-07	2.6472199999999997e-05	111414	2
PABPC3	13	1.3540999999999999e-06	0.00020218734	113146	22
PAN3	13	2.4323e-06	1.79299e-05	109608	1
PARP4	13	4.1259e-06	0.0009221902	110651	102
PCCA	13	2.2538e-06	0.00037833434	112379	42
PCDH17	13	1.3635e-06	6.178635999999999e-05	111504	6
PCDH20	13	1.3076e-06	6.170536999999999e-05	111618	6
PCDH8	13	9.771e-07	3.53286e-05	98744	3
PCDH9	13	1.7838999999999998e-06	3.568385e-05	112428	4
PCID2	13	1.6197e-06	0.00026463894	110407	29
PDS5B	13	4.4564e-06	0.00046543314000000005	106510	49
PDX1	13	3.7124000000000003e-07	0.00011690806	100015	11
PHF11	13	7.470900000000001e-07	8.07165e-05	109887	8
PIBF1	13	3.131e-06	0.00028114807999999995	105794	29
POLR1D	13	2.6248e-07	0.0	104008	0
POMP	13	3.2625e-07	0.0	106870	0
POSTN	13	2.1877000000000002e-06	0.00019645317	109533	21
POU4F1	13	3.0476e-07	0.0	103538	0
PROSER1	13	1.5653e-06	1.853547e-05	110308	2
PROZ	13	9.6496e-07	0.0001708905	107654	18
PSPC1	13	1.3271000000000002e-06	8.90044e-06	105083	0
RAB20	13	2.3061e-07	3.744177e-05	106740	3
RAP2A	13	2.6628e-07	0.0	109972	0
RASA3	13	2.2841e-06	0.0001413422	109930	15
RASL11A	13	4.8394e-07	5.285397e-05	109467	5
RB1	13	3.7792e-06	2.7921540000000003e-05	110838	3
RBM26	13	3.6006e-06	1.764127e-05	107270	1
RCBTB1	13	1.3713e-06	0.00014785263999999998	109750	16
RCBTB2	13	1.3275e-06	0.00011494608	111330	12
RFC3	13	9.795100000000002e-07	0.00021615541	109820	23
RFXAP	13	3.9689999999999996e-07	0.0	105573	0
RGCC	13	2.4691e-07	2.8978000000000003e-05	103292	2
RNASEH2B	13	7.7559e-07	0.00010603556999999998	109506	11
RNF113B	13	4.1193999999999997e-07	1.75803e-05	110502	1
RNF17	13	4.2007e-06	0.0008573874099999999	109422	93
RNF219	13	1.4443999999999999e-06	0.00016777545	110996	18
RNF6	13	2.4425e-06	7.962773e-05	112652	8
RP11-408E5.4	13	3.6519e-08	0.0	108397	0
RPL21	13	6.9095e-07	9.074739999999999e-06	108958	0
RXFP2	13	2.0556e-06	0.00043229071	111971	48
SACS	13	8.6176e-06	0.00043327732000000006	112536	48
SAP18	13	4.289899999999999e-07	8.537884e-05	105484	9
SCEL	13	2.3351e-06	0.00035544876	108986	38
SERP2	13	1.5169e-07	0.0	104976	0
SERPINE3	13	8.656299999999999e-07	1.7700829999999997e-05	103003	1
SERTM1	13	7.7687e-08	0.0	111995	0
SETDB2	13	2.2531e-06	8.871681000000001e-05	107883	9
SGCG	13	7.032899999999999e-07	5.279062e-05	110978	5
SHISA2	13	4.3476999999999997e-07	8.81663e-06	108789	0
SIAH3	13	2.7444e-07	3.603178e-05	110352	3
SKA3	13	8.414299999999999e-07	0.00018573688999999998	106244	19
SLAIN1	13	1.0536e-06	1.763653e-05	110534	1
SLC10A2	13	6.1501e-07	0.00062530323	112734	70
SLC15A1	13	2.0259e-06	0.00023778202000000002	110353	26
SLC25A15	13	7.241e-07	5.274181e-05	113140	5
SLC25A30	13	1.0597e-06	0.00011458553999999999	111204	12
SLC46A3	13	1.1759e-06	0.0009543182899999999	111125	106
SLC7A1	13	1.0054000000000001e-06	8.8022e-06	110543	0
SLITRK1	13	1.0837e-06	0.0	113432	0
SLITRK5	13	1.2334000000000001e-06	1.818931e-05	112487	2
SLITRK6	13	1.4194e-06	0.0001066978	111208	11
SMAD9	13	1.0325e-06	0.00026088832	110362	28
SOHLH2	13	1.2576e-06	4.316439e-05	97622	4
SOX1	13	1.3174000000000001e-07	0.0	105783	0
SOX21	13	1.7464000000000003e-07	0.0	107244	0
SPACA7	13	6.056300000000001e-07	0.00026456742	109573	28
SPATA13	13	2.3484e-06	8.089801e-05	97006	7
SPERT	13	7.0212e-07	0.04893460444	109269	5347
SPG20	13	1.3235e-06	9.682046999999999e-05	110949	10
SPRY2	13	7.1997e-07	0.0	111056	0
SPRYD7	13	6.2801e-07	7.157553e-05	107518	7
STARD13	13	2.6043e-06	0.00016587366999999998	111231	18
STK24	13	1.3169999999999998e-06	1.767129e-05	109611	1
STOML3	13	9.421200000000001e-07	0.0017084801199999998	111865	191
SUCLA2	13	1.3415e-06	9.70166e-05	110790	10
SUGT1	13	9.7619e-07	2.70065e-05	107365	2
SUPT20H	13	2.3566e-06	0.00023269548	108632	25
TBC1D4	13	3.4088e-06	0.00032006012	110940	35
TDRD3	13	2.3241e-06	0.0001094242	110059	12
TEX26	13	7.454399999999999e-07	0.37580052335999997	109214	41042
TEX29	13	4.4268e-07	9.740565999999999e-05	109817	10
TEX30	13	3.7354e-07	5.2821140000000004e-05	108688	5
TFDP1	13	8.4008e-07	0.0	108285	0
TGDS	13	8.923100000000001e-07	7.997644e-05	106829	8
THSD1	13	1.5709999999999999e-06	0.00010834226999999999	111965	12
TM9SF2	13	1.8415e-06	0.0	109834	0
TMCO3	13	1.5802000000000001e-06	0.0002206557	109671	24
TMEM255B	13	6.003e-07	0.00019573367	106746	20
TMTC4	13	1.6573e-06	4.427201e-05	111592	4
TNFRSF19	13	6.1415e-07	3.667572e-05	110088	4
TNFSF11	13	6.5611e-07	1.760269e-05	109705	1
TNFSF13B	13	5.8106e-07	0.0	107493	0
TPP2	13	3.225e-06	7.151903e-05	107870	7
TPT1	13	4.930399999999999e-07	0.0	103495	0
TPTE2	13	2.0513e-06	0.0039179893799999995	108654	425
TRIM13	13	4.988600000000001e-07	1.90071e-05	111186	2
TRPC4	13	2.6091e-06	4.433366e-05	109234	4
TSC22D1	13	1.4201e-06	3.532164e-05	110827	3
TUBA3C	13	6.727299999999999e-07	0.00010579290000000002	110553	11
TUBGCP3	13	3.4793e-06	0.00010597388999999999	108263	11
UBAC2	13	9.8401e-07	1.76426e-05	110877	1
UBL3	13	5.6741e-07	8.83908e-06	109578	0
UCHL3	13	8.517299999999999e-07	0.00011580165	106285	12
UFM1	13	2.5653000000000003e-07	3.8263600000000004e-05	108871	4
UGGT2	13	3.7575e-06	0.0030126298699999997	106677	321
UPF3A	13	1.0737e-06	0.0002010475	105561	21
URAD	13	1.1282e-07	3.6399499999999996e-05	97269	3
USP12	13	9.6292e-07	0.0	107217	0
USPL1	13	1.9058e-06	4.533915e-05	110600	5
UTP14C	13	1.1809e-06	0.00010561799999999999	112904	11
VPS36	13	1.5484999999999999e-06	4.499933e-05	109183	4
VWA8	13	6.158200000000001e-06	0.0013402466800000001	110547	148
WASF3	13	8.9746e-07	2.6826540000000004e-05	109619	2
WBP4	13	9.535899999999999e-07	0.00010841469999999999	108805	11
WDFY2	13	1.1243e-06	9.849477e-05	110244	10
XPO4	13	3.5468e-06	4.0701979999999996e-05	107967	4
ZAR1L	13	6.903699999999999e-07	1.6336700000000002e-05	88438	1
ZC3H13	13	9.3273e-06	6.366786e-05	109890	6
ZDHHC20	13	9.8408e-07	5.810473000000001e-05	98019	5
ZIC2	13	4.870000000000001e-07	0.0	105291	0
ZIC5	13	4.5152999999999997e-07	0.0	100935	0
ZMYM2	13	3.9535e-06	0.00014201159	104941	14
ZMYM5	13	7.846e-07	0.00258258831	110103	284
