SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
FER1L6	8	4.9843e-06	0.0008778207300000001	111335	97
FGF17	8	4.1662e-07	0.0	107906	0
FGF20	8	2.3049e-07	0.0	105588	0
FGFR1	8	2.3393e-06	4.244436e-05	107836	4
FGL1	8	9.265700000000001e-07	0.0005433013400000001	109572	59
FNTA	8	1.2001e-06	0.0	107226	0
FOXH1	8	4.7579999999999996e-07	3.88301e-05	103150	4
FP15737	8	0.0	0.0	111377	0
FUT10	8	1.4121e-06	0.00042333135999999996	111329	47
FZD3	8	1.8105e-06	8.915436999999999e-05	110144	9
FZD6	8	1.7025e-06	0.00015850377	113027	17
GATA4	8	8.0952e-07	1.762433e-05	109540	1
GDAP1	8	1.1458e-06	8.794783000000001e-05	111504	9
GDF6	8	5.8099e-07	0.0	106932	0
GEM	8	1.3528e-06	0.00072158966	112033	80
GFRA2	8	7.271300000000001e-07	2.81902e-05	101313	2
GGH	8	6.5679e-07	0.0	106438	0
GINS4	8	6.6734e-07	0.00013220044	111920	14
GLI4	8	5.197399999999999e-07	4.056648e-05	103614	4
GML	8	1.2634e-07	2.64145e-05	112580	2
GNRH1	8	3.4154e-07	2.6630690000000005e-05	112151	2
GOLGA7	8	6.4115e-07	1.85264e-05	102296	1
GOT1L1	8	8.507700000000001e-07	9.130129999999999e-05	106644	9
GPAA1	8	1.2007e-06	7.991259e-05	110364	8
GPIHBP1	8	2.488e-07	8.93703e-06	98164	0
GPR124	8	2.5833e-06	0.00017264745999999998	108469	18
GPR20	8	2.3462e-07	0.0	102669	0
GPT	8	1.0641e-06	0.0006779908	102720	69
GRHL2	8	2.4197e-06	2.640893e-05	112089	2
GRINA	8	1.0643000000000001e-06	2.646635e-05	108806	2
GSDMC	8	1.1617e-06	0.00015863553999999997	110398	17
GSDMD	8	9.4059e-07	0.00013646909	99358	13
GSR	8	1.1398999999999999e-06	0.00010563723	112665	11
GTF2E2	8	1.255e-06	5.3383319999999996e-05	110423	5
HAS2	8	1.3435e-06	8.79523e-06	111587	0
HEY1	8	5.116399999999999e-07	8.79059e-06	104622	0
HGSNAT	8	2.1121e-06	0.0001606133	107572	17
HHLA1	8	1.1284e-06	0.0003486629	60507	21
HMBOX1	8	1.8306e-06	8.8008e-06	111210	0
HNF4G	8	9.5675e-07	2.9853990000000002e-05	111045	3
HOOK3	8	2.6997e-06	1.847315e-05	108220	1
HR	8	3.0051e-06	0.00024540143	105735	25
HRSP12	8	3.3403e-07	2.6433000000000003e-05	111469	2
HSF1	8	9.462100000000001e-07	1.7598510000000002e-05	106211	1
HTRA4	8	1.2065e-06	9.593258e-05	109250	10
IDO1	8	7.7869e-07	8.993796999999999e-05	106974	9
IDO2	8	8.64e-07	0.21159699958	100443	21253
IKBKB	8	3.1854e-06	4.5697219999999995e-05	110991	5
IL7	8	3.4814999999999995e-07	0.0	106881	0
IMPA1	8	7.9253e-07	3.802111e-05	108204	4
IMPAD1	8	5.9455e-07	5.3805839999999995e-05	110816	5
INTS10	8	1.8362e-06	0.0	108916	0
INTS8	8	3.2642e-06	9.774961999999999e-05	109640	10
INTS9	8	1.3980000000000002e-06	0.00010678756000000002	109946	11
JPH1	8	9.5731e-07	1.770336e-05	108407	1
KAT6A	8	5.704400000000001e-06	0.00033457800000000003	110081	36
KBTBD11	8	3.8805e-07	0.0	78067	0
KCNB2	8	1.8387999999999999e-06	9.05961e-06	112291	1
KCNK9	8	4.1966e-07	0.0	111376	0
KCNQ3	8	2.5138999999999998e-06	1.8379089999999998e-05	109284	2
KCNS2	8	5.1788e-07	1.759371e-05	111284	1
KCNU1	8	2.9143e-06	0.00171839146	106624	183
KCNV1	8	7.697499999999999e-07	8.9125e-06	106875	0
KCTD9	8	1.6435e-06	5.308521e-05	109916	5
KHDRBS3	8	9.3095e-07	8.798789999999999e-06	108507	0
KIAA0196	8	3.7152e-06	0.00037938633000000004	111650	42
KIAA1429	8	4.4798e-06	0.00011628204	108827	12
KIAA1456	8	2.8769e-07	4.4997079999999995e-05	110236	4
KIAA1875	8	3.5136e-06	0.0	105667	0
KIF13B	8	5.4246000000000005e-06	0.00023791678	103149	24
KIFC2	8	2.1171e-06	0.00010743268999999998	104160	11
KLF10	8	6.6158e-07	1.75799e-05	107880	1
KLHL38	8	8.3206e-07	0.0003632462	111530	40
KM-PA-2	8	1.0614000000000001e-07	0.0	63656	0
LACTB2	8	7.5631e-07	8.019325e-05	103108	8
LAPTM4B	8	6.636e-07	0.00029341631	102983	30
LEPROTL1	8	1.7526e-07	0.0	77378	0
LETM2	8	1.3569999999999999e-06	0.00044971419000000004	111471	50
LGI3	8	1.3315e-06	7.047654e-05	110771	7
LONRF1	8	1.6531e-06	5.3859630000000004e-05	107873	5
LOXL2	8	2.0862e-06	0.00014968042	107130	16
LPL	8	1.0774e-06	0.10147354725999999	111746	11339
LRP12	8	2.0505e-06	1.7614010000000002e-05	108675	1
LRRC14	8	7.7424e-07	3.566673e-05	103507	3
LRRC24	8	7.5745e-07	3.057936e-05	103641	3
LRRC6	8	1.3537999999999999e-06	0.00014083358	109787	15
LRRC69	8	5.566300000000001e-07	0.0	60989	0
LRRCC1	8	2.6177e-06	0.00026369233	104564	27
LSM1	8	4.5283999999999997e-07	8.793369999999999e-06	108658	0
LY6D	8	8.752200000000001e-08	0.000150653	108894	16
LY6E	8	2.6247e-07	1.76476e-05	111768	1
LY6H	8	4.3641999999999993e-07	0.0	105768	0
LY6K	8	2.6510999999999997e-07	8.81042e-06	102678	0
LY96	8	4.5016000000000006e-07	3.5453540000000005e-05	110708	3
LYN	8	1.3853e-06	0.0	112270	0
LYNX1	8	3.3216000000000003e-07	4.231042e-05	101830	4
LYPD2	8	1.456e-07	0.0	101458	0
LYPLA1	8	7.0828e-07	5.3170119999999996e-05	109609	5
LZTS1	8	7.9932e-07	9.28195e-06	108972	1
MAF1	8	6.74e-07	0.0	106648	0
MAFA	8	2.2308000000000004e-07	4.180322e-05	96314	4
MAK16	8	1.4988e-06	2.6397459999999996e-05	112171	2
MAL2	8	2.4119e-07	8.84862e-06	106116	0
MAPK15	8	1.5678e-06	0.0005413443	103834	56
MATN2	8	2.2906e-06	0.00025223164	107902	27
MBOAT4	8	1.0041e-06	0.0002316937	60311	13
MCM4	8	1.996e-06	0.00015184244	108770	16
MCMDC2	8	1.3733e-06	0.00031567837000000005	107667	33
MCPH1	8	1.7804e-06	0.00080545574	111876	90
MED30	8	5.6387e-07	1.78434e-05	103619	1
MFHAS1	8	2.0185e-06	0.00012394328000000002	108874	13
MFSD3	8	4.932899999999999e-07	0.00012632762	104221	13
MICU3	8	1.2061e-06	0.00016618319	103459	17
MMP16	8	1.5928e-06	4.532809e-05	107974	4
MOS	8	3.4637e-07	8.80173e-06	108926	0
MROH1	8	1.2777e-06	1.778459e-05	104781	1
MROH5	8	1.6139e-07	1.776941e-05	107629	1
MROH6	8	1.4266999999999998e-06	0.00022427487999999998	99867	22
MRPL13	8	6.9462e-07	8.758934999999999e-05	105602	9
MRPL15	8	6.988500000000001e-07	6.202222e-05	111550	6
MRPS28	8	2.0989e-07	0.0001107849	107783	11
MSC	8	2.3397e-07	0.0	98563	0
MSR1	8	1.0534e-06	0.010845642800000001	111405	1208
MSRA	8	6.2632e-07	8.296844000000001e-05	105738	8
MTBP	8	2.4116e-06	0.00027911659	108367	30
MTDH	8	1.4593000000000002e-06	3.5711490000000005e-05	105201	3
MTERFD1	8	7.914e-07	8.922326999999999e-05	109253	9
MTFR1	8	9.7573e-07	6.481097e-05	109008	7
MTMR7	8	2.1338e-06	0.0002560387	112469	28
MTMR9	8	1.8422e-06	5.3073760000000004e-05	110919	5
MTSS1	8	1.9813999999999998e-06	3.371774e-05	106816	3
MTUS1	8	2.5898e-06	0.00219895169	110945	243
MYBL1	8	1.8934e-06	0.0	99546	0
MYC	8	1.1582e-06	0.0	109059	0
MYOM2	8	5.0987e-06	0.0023966238	112018	268
NAPRT1	8	1.4994999999999998e-06	0.0005867135400000001	102924	60
NAT1	8	6.965300000000001e-07	0.0036862682899999996	110960	409
NAT2	8	3.7708e-07	4.414112e-05	110370	4
NBN	8	1.9443e-06	0.00017650283	111083	19
NCALD	8	3.0326000000000003e-07	0.0	108900	0
NCOA2	8	3.1736e-06	8.848150000000001e-06	108381	0
NDRG1	8	1.2708e-06	8.793916e-05	109655	9
NDUFAF6	8	9.8302e-07	0.0002389704	111870	26
NDUFB9	8	8.631700000000001e-07	0.00015125068	111320	16
NECAB1	8	1.1531e-06	1.82773e-05	91797	1
NEFM	8	1.4372e-06	3.608554e-05	105314	3
NEIL2	8	6.2323e-07	0.00018615046000000003	111147	20
NIPAL2	8	8.573999999999999e-07	0.49640512639	110152	54680
NKAIN3	8	5.532e-07	1.7829360000000003e-05	103407	1
NKX2-6	8	4.0843e-07	3.9295500000000003e-05	64232	2
NKX3-1	8	5.3496e-07	4.8795489999999997e-05	104554	5
NKX6-3	8	2.0084e-07	8.92507e-06	94303	0
NOV	8	6.2715e-07	3.542663e-05	109583	3
NPBWR1	8	2.7905e-07	0.0003235685	105326	34
NPM2	8	5.8978e-07	7.115906999999999e-05	107485	7
NRBP2	8	1.5701e-06	7.967897e-05	97433	7
NRG1	8	1.5375e-06	8.83986e-06	110254	0
NSMAF	8	2.4811000000000003e-06	0.00027111883	110512	29
NSMCE2	8	4.4453999999999993e-07	5.277709e-05	111891	5
NUDCD1	8	1.6255000000000001e-06	0.00019900696	108167	21
NUDT18	8	5.7668e-07	8.508405999999999e-05	101634	8
NUGGC	8	2.047e-06	0.00039958344	102455	40
OC90	8	1.0756e-06	0.00026397888999999997	103777	27
OC90	8	1.0756e-06	0.00026397888999999997	103777	27
ODF1	8	7.7907e-07	0.0	109939	0
OPLAH	8	2.7237e-06	0.00045728177000000004	100623	46
OPRK1	8	5.5673e-07	0.00059027597	108073	63
OSGIN2	8	1.6205000000000002e-06	5.3779209999999996e-05	110288	5
OSR2	8	4.5868000000000003e-07	8.858339999999999e-06	106094	0
OTUD6B	8	6.906e-07	0.00010188071	97311	9
OXR1	8	2.6602e-06	2.6476459999999997e-05	105518	2
PABPC1	8	1.9029e-06	0.04538398418	105820	4802
PAG1	8	8.1476e-07	3.51723e-05	111982	3
PARP10	8	1.9403e-06	0.00017397263	106093	18
PBK	8	7.8953e-07	0.00024720246	108775	26
PCM1	8	4.755e-06	0.0033483454800000002	102013	341
PCMTD1	8	9.363600000000001e-07	2.648602e-05	107625	2
PDE7A	8	1.3093000000000001e-06	4.433289000000001e-05	107527	4
PDGFRL	8	7.005800000000001e-07	0.00068685928	110809	76
PDLIM2	8	1.0251000000000001e-06	4.5916570000000005e-05	104041	4
PDP1	8	1.1051e-06	2.63732e-05	108825	2
PEBP4	8	5.7393e-07	3.532133e-05	111481	3
PENK	8	6.2459e-07	0.00014159359	109305	15
PEX2	8	6.335000000000001e-07	7.917874e-05	113470	8
PHF20L1	8	3.0957999999999997e-06	1.851119e-05	109172	2
PHYHIP	8	4.6025e-07	0.0	106240	0
PI15	8	6.4843e-07	5.2776990000000006e-05	112596	5
PINX1	8	4.5776000000000004e-07	0.00014291396	105886	15
PIWIL2	8	2.7502999999999997e-06	0.0001411693	111165	15
PKHD1L1	8	9.5942e-06	0.06420630886	104762	6726
PKIA	8	7.8554e-08	8.883680000000001e-06	110418	0
PLAG1	8	9.126100000000001e-07	0.0	111735	0
PLAT	8	1.5413e-06	3.563101e-05	110520	3
PLEC	8	8.8107e-06	0.00023717727000000001	102792	24
PLEKHA2	8	1.2595e-06	3.318735e-05	108723	3
PLEKHF2	8	3.8005e-07	0.0	111558	0
PMP2	8	3.9308e-07	0.0	111019	0
PNMA2	8	6.2203e-07	9.0629e-06	109079	0
PNOC	8	5.2465e-07	8.811189999999999e-06	108632	0
POLB	8	1.1024e-06	7.120138000000001e-05	111310	7
POLR2K	8	1.4807e-07	3.607209e-05	109041	3
POLR3D	8	1.5487999999999999e-06	7.923866e-05	112822	8
POMK	8	7.5875e-07	0.00022907543999999997	112838	25
POP1	8	3.0007e-06	0.00060774262	112624	68
POU5F1B	8	1.9501999999999998e-07	0.0004965895099999999	102796	51
PPAPDC1B	8	5.058399999999999e-07	5.7838469999999996e-05	101989	5
PPP1R16A	8	1.2573e-06	5.4537700000000005e-05	101036	5
PPP1R3B	8	4.074e-07	1.77342e-05	113000	2
PPP1R42	8	5.4519e-07	0.00231009899	105980	244
PPP2CB	8	9.093e-07	1.773201e-05	105701	1
PPP2R2A	8	1.4602e-06	8.85003e-06	107737	0
PPP3CC	8	1.5722e-06	7.969018e-05	108716	8
PRDM14	8	1.1101e-06	0.0	106180	0
PREX2	8	4.0292e-06	0.00023982147	109164	26
PRKDC	8	1.0297e-05	8.851439999999999e-06	104330	0
PROSC	8	8.2595e-07	5.275154000000001e-05	108818	5
PRSS55	8	4.4253e-07	0.00024049287999999998	110104	26
PSCA	8	9.8463e-08	0.0	87919	0
PSD3	8	2.3263e-06	8.84611e-06	110617	0
PSKH2	8	5.3303e-07	0.00016005476999999998	108318	17
PTDSS1	8	1.6638999999999999e-06	2.6420700000000003e-05	110126	2
PTK2	8	3.7603e-06	1.761929e-05	107626	1
PTK2B	8	3.5329e-06	8.836653e-05	110878	9
PTP4A3	8	2.9287e-07	1.778811e-05	105231	1
PUF60	8	1.1817e-06	4.92913e-05	104026	5
PURG	8	5.3662e-07	0.0	106749	0
PXDNL	8	3.7657e-06	0.016375076159999998	106361	1741
PYCRL	8	5.2853e-07	6.339883000000001e-05	99698	6
R3HCC1	8	4.1222e-07	0.0	82944	0
RAB11FIP1	8	1.8965e-06	0.00013214891	110252	14
RAB2A	8	7.387e-07	0.0	106812	0
RAD21	8	1.4099e-06	0.0	108049	0
RAD54B	8	2.1669999999999998e-06	0.00035524166	108235	38
RALYL	8	6.9387e-07	3.546804e-05	101879	3
RB1CC1	8	4.044e-06	2.64221e-05	108288	2
RBM12B	8	2.2401e-06	0.00011491041000000001	109970	12
RBM12B-AS1	8	7.1062e-08	0.0	112011	0
RBPMS	8	5.6741e-07	0.0	110210	0
RDH10	8	6.312699999999999e-07	0.0	110965	0
RECQL4	8	2.7331e-06	0.00076474664	103770	79
REEP4	8	6.8322e-07	1.7821199999999998e-05	105260	1
REXO1L1P	8	0.0	0.0	82156	0
RGS20	8	7.8525e-07	5.374276e-05	103138	5
RGS22	8	3.51e-06	0.00029840727000000005	108303	32
RHOBTB2	8	2.1613999999999998e-06	4.439585e-05	108357	4
RHPN1	8	1.3829e-06	0.0002512593	94598	23
RIMS2	8	5.2006e-06	4.458312e-05	107468	4
RIPK2	8	1.3832e-06	2.740466e-05	104438	2
RMDN1	8	8.1485e-07	0.00018622156000000002	106320	19
RNF122	8	5.0747e-07	2.664182e-05	109201	2
RNF139	8	1.4721e-06	2.6703200000000002e-05	111254	2
RNF170	8	8.484399999999999e-07	2.641932e-05	110022	2
RNF19A	8	2.2614e-06	9.707238000000001e-05	110836	10
RP1	8	2.9529e-06	0.00028264518	113083	31
RP11-127H5.1	8	1.6416e-07	0.0	98586	0
